#,Date-Time (Indonesia Standard Time),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Up,Button Down,Host Connected,End of File
3692,04/11/2024 03:30:41,28.18,0.00,,,,
3693,04/11/2024 03:35:41,28.35,0.00,,,,
3694,04/11/2024 03:40:41,28.65,0.00,,,,
3695,04/11/2024 03:45:41,28.83,0.00,,,,
3696,04/11/2024 03:50:41,28.83,0.00,,,,
3697,04/11/2024 03:55:41,28.78,0.00,,,,
3698,04/11/2024 04:00:41,28.65,0.00,,,,
3699,04/11/2024 04:05:41,28.70,0.00,,,,
3700,04/11/2024 04:10:41,28.65,0.00,,,,
3701,04/11/2024 04:15:41,28.65,0.00,,,,
3702,04/11/2024 04:20:41,28.65,0.00,,,,
3703,04/11/2024 04:25:41,28.70,0.00,,,,
3704,04/11/2024 04:30:41,28.61,0.00,,,,
3705,04/11/2024 04:35:41,28.61,0.00,,,,
3706,04/11/2024 04:40:41,28.65,0.00,,,,
3707,04/11/2024 04:45:41,28.70,0.00,,,,
3708,04/11/2024 04:50:41,28.74,0.00,,,,
3709,04/11/2024 04:55:41,28.70,0.00,,,,
3710,04/11/2024 05:00:41,28.74,0.00,,,,
3711,04/11/2024 05:05:41,28.87,0.00,,,,
3712,04/11/2024 05:10:41,28.95,0.00,,,,
3713,04/11/2024 05:15:41,29.08,0.00,,,,
3714,04/11/2024 05:20:41,29.21,0.00,,,,
3715,04/11/2024 05:25:41,29.21,0.00,,,,
3716,04/11/2024 05:30:41,29.30,0.00,,,,
3717,04/11/2024 05:35:41,29.38,0.00,,,,
3718,04/11/2024 05:40:41,29.47,0.00,,,,
3719,04/11/2024 05:45:41,29.51,0.00,,,,
3720,04/11/2024 05:50:41,29.51,1.48,,,,
3721,04/11/2024 05:55:41,29.51,5.92,,,,
3722,04/11/2024 06:00:41,29.56,15.65,,,,
3723,04/11/2024 06:05:41,29.56,33.53,,,,
3724,04/11/2024 06:10:41,29.51,64.96,,,,
3725,04/11/2024 06:15:41,29.56,107.48,,,,
3726,04/11/2024 06:20:41,29.60,160.68,,,,
3727,04/11/2024 06:25:41,29.51,253.68,,,,
3728,04/11/2024 06:30:41,29.51,287.52,,,,
3729,04/11/2024 06:35:41,29.60,389.76,,,,
3730,04/11/2024 06:40:41,29.60,449.76,,,,
3731,04/11/2024 06:45:41,29.64,402.40,,,,
3732,04/11/2024 06:50:41,29.60,509.44,,,,
3733,04/11/2024 06:55:41,29.51,582.72,,,,
3734,04/11/2024 07:00:41,29.47,668.48,,,,
3735,04/11/2024 07:05:41,29.56,780.80,,,,
3736,04/11/2024 07:10:41,29.60,872.64,,,,
3737,04/11/2024 07:15:41,29.30,774.72,,,,
3738,04/11/2024 07:20:41,29.47,603.04,,,,
3739,04/11/2024 07:25:41,29.56,1122.88,,,,
3740,04/11/2024 07:30:41,29.56,1312.64,,,,
3741,04/11/2024 07:35:41,29.56,1241.60,,,,
3742,04/11/2024 07:40:41,29.60,1659.52,,,,
3743,04/11/2024 07:45:41,29.64,1461.76,,,,
3744,04/11/2024 07:50:41,29.64,1665.28,,,,
3745,04/11/2024 07:55:41,29.77,1866.88,,,,
3746,04/11/2024 08:00:41,29.81,1936.00,,,,
3747,04/11/2024 08:05:41,29.56,1735.04,,,,
3748,04/11/2024 08:10:41,29.26,1404.80,,,,
3749,04/11/2024 08:15:41,29.04,2381.44,,,,
3750,04/11/2024 08:20:41,29.04,2384.64,,,,
3751,04/11/2024 08:25:41,29.34,2295.04,,,,
3752,04/11/2024 08:30:41,29.38,2717.44,,,,
3753,04/11/2024 08:35:41,29.43,3051.52,,,,
3754,04/11/2024 08:40:41,29.43,2769.92,,,,
3755,04/11/2024 08:45:41,29.47,3010.56,,,,
3756,04/11/2024 08:50:41,29.51,3224.32,,,,
3757,04/11/2024 08:55:41,29.64,3247.36,,,,
3758,04/11/2024 09:00:41,29.81,3440.64,,,,
3759,04/11/2024 09:05:41,29.86,3933.44,,,,
3760,04/11/2024 09:10:41,29.86,3530.24,,,,
3761,04/11/2024 09:15:41,30.03,3317.76,,,,
3762,04/11/2024 09:20:41,30.16,3950.08,,,,
3763,04/11/2024 09:25:41,30.20,3886.08,,,,
3764,04/11/2024 09:30:41,30.33,4674.56,,,,
3765,04/11/2024 09:35:41,30.46,4776.96,,,,
3766,04/11/2024 09:40:41,30.63,5396.48,,,,
3767,04/11/2024 09:45:41,30.76,5322.24,,,,
3768,04/11/2024 09:50:41,30.89,5967.36,,,,
3769,04/11/2024 09:55:41,31.06,6333.44,,,,
3770,04/11/2024 10:00:41,31.27,6607.36,,,,
3771,04/11/2024 10:05:41,31.27,5923.84,,,,
3772,04/11/2024 10:10:41,31.40,5608.96,,,,
3773,04/11/2024 10:15:41,31.49,4577.28,,,,
3774,04/11/2024 10:20:41,31.61,5900.80,,,,
3775,04/11/2024 10:25:41,31.70,6264.32,,,,
3776,04/11/2024 10:30:41,31.87,6446.08,,,,
3777,04/11/2024 10:35:41,31.79,2952.96,,,,
3778,04/11/2024 10:40:41,31.96,7027.20,,,,
3779,04/11/2024 10:45:41,32.09,3984.64,,,,
3780,04/11/2024 10:50:41,32.04,3013.12,,,,
3781,04/11/2024 10:55:41,32.17,6039.04,,,,
3782,04/11/2024 11:00:41,32.43,6886.40,,,,
3783,04/11/2024 11:05:41,32.52,6709.76,,,,
3784,04/11/2024 11:10:41,32.56,6963.20,,,,
3785,04/11/2024 11:15:41,31.74,6840.32,,,,
3786,04/11/2024 11:20:41,31.36,6039.04,,,,
3787,04/11/2024 11:25:41,31.06,3312.64,,,,
3788,04/11/2024 11:30:41,31.01,2988.80,,,,
3789,04/11/2024 11:35:41,31.31,5050.88,,,,
3790,04/11/2024 11:40:41,31.49,6384.64,,,,
3791,04/11/2024 11:45:41,31.53,5841.92,,,,
3792,04/11/2024 11:50:41,31.57,6607.36,,,,
3793,04/11/2024 11:55:41,31.70,8117.76,,,,
3794,04/11/2024 12:00:41,31.74,6100.48,,,,
3795,04/11/2024 12:05:41,31.83,5849.60,,,,
3796,04/11/2024 12:10:41,31.92,6410.24,,,,
3797,04/11/2024 12:15:41,31.87,5872.64,,,,
3798,04/11/2024 12:20:41,32.09,4986.88,,,,
3799,04/11/2024 12:25:41,32.13,4285.44,,,,
3800,04/11/2024 12:30:41,32.52,8394.24,,,,
3801,04/11/2024 12:35:41,32.56,6323.20,,,,
3802,04/11/2024 12:40:41,32.52,7562.24,,,,
3803,04/11/2024 12:45:41,32.39,5862.40,,,,
3804,04/11/2024 12:50:41,32.47,6169.60,,,,
3805,04/11/2024 12:55:41,32.43,4062.72,,,,
3806,04/11/2024 13:00:41,32.47,4221.44,,,,
3807,04/11/2024 13:05:41,32.34,2931.20,,,,
3808,04/11/2024 13:10:41,32.39,2773.76,,,,
3809,04/11/2024 13:15:41,32.47,2486.40,,,,
3810,04/11/2024 13:20:41,32.64,2596.48,,,,
3811,04/11/2024 13:25:41,32.94,2508.16,,,,
3812,04/11/2024 13:30:41,32.90,2446.08,,,,
3813,04/11/2024 13:35:41,33.29,2410.24,,,,
3814,04/11/2024 13:40:41,33.63,2346.24,,,,
3815,04/11/2024 13:45:41,33.76,2332.16,,,,
3816,04/11/2024 13:50:41,33.85,2376.32,,,,
3817,04/11/2024 13:55:41,33.85,2447.36,,,,
3818,04/11/2024 14:00:41,33.89,2549.12,,,,
3819,04/11/2024 14:05:41,34.06,2652.16,,,,
3820,04/11/2024 14:10:41,34.02,2908.16,,,,
3821,04/11/2024 14:15:41,34.06,3114.24,,,,
3822,04/11/2024 14:20:41,34.06,3544.32,,,,
3823,04/11/2024 14:25:41,34.06,3886.08,,,,
3824,04/11/2024 14:30:41,34.10,3980.80,,,,
3825,04/11/2024 14:35:41,34.19,5598.72,,,,
3826,04/11/2024 14:40:41,34.23,4787.20,,,,
3827,04/11/2024 14:45:41,34.36,10803.20,,,,
3828,04/11/2024 14:50:41,34.88,15697.92,,,,
3829,04/11/2024 14:55:41,34.75,12334.08,,,,
3830,04/11/2024 15:00:41,34.40,7365.12,,,,
3831,04/11/2024 15:05:41,34.32,8834.56,,,,
3832,04/11/2024 15:10:41,34.27,12037.12,,,,
3833,04/11/2024 15:15:41,34.23,14008.32,,,,
3834,04/11/2024 15:20:41,34.66,16092.16,,,,
3835,04/11/2024 15:25:41,34.53,8855.04,,,,
3836,04/11/2024 15:30:41,34.23,1963.52,,,,
3837,04/11/2024 15:35:41,34.32,8929.28,,,,
3838,04/11/2024 15:40:41,34.45,5926.40,,,,
3839,04/11/2024 15:45:41,34.40,3171.84,,,,
3840,04/11/2024 15:50:41,34.36,4400.64,,,,
3841,04/11/2024 15:55:41,34.27,4225.28,,,,
3842,04/11/2024 16:00:41,34.15,4861.44,,,,
3843,04/11/2024 16:05:41,33.80,4139.52,,,,
3844,04/11/2024 16:10:41,33.25,4674.56,,,,
3845,04/11/2024 16:15:41,33.12,4701.44,,,,
3846,04/11/2024 16:20:41,33.03,3933.44,,,,
3847,04/11/2024 16:25:41,33.03,3208.96,,,,
3848,04/11/2024 16:30:41,33.12,2722.56,,,,
3849,04/11/2024 16:35:41,33.29,2120.96,,,,
3850,04/11/2024 16:40:41,33.16,1628.80,,,,
3851,04/11/2024 16:45:41,32.99,1477.76,,,,
3852,04/11/2024 16:50:41,32.86,1358.08,,,,
3853,04/11/2024 16:55:41,32.69,1286.40,,,,
3854,04/11/2024 17:00:41,32.56,1297.28,,,,
3855,04/11/2024 17:05:41,32.43,1124.80,,,,
3856,04/11/2024 17:10:41,32.39,954.56,,,,
3857,04/11/2024 17:15:41,32.13,375.36,,,,
3858,04/11/2024 17:20:41,31.92,451.84,,,,
3859,04/11/2024 17:25:41,31.74,454.40,,,,
3860,04/11/2024 17:30:41,31.53,325.20,,,,
3861,04/11/2024 17:35:41,31.36,242.64,,,,
3862,04/11/2024 17:40:41,31.19,219.60,,,,
3863,04/11/2024 17:45:41,30.93,131.08,,,,
3864,04/11/2024 17:50:41,30.76,81.24,,,,
3865,04/11/2024 17:55:41,30.63,58.68,,,,
3866,04/11/2024 18:00:41,30.41,38.88,,,,
3867,04/11/2024 18:05:41,30.24,21.66,,,,
3868,04/11/2024 18:10:41,30.16,11.42,,,,
3869,04/11/2024 18:15:41,30.07,3.17,,,,
3870,04/11/2024 18:20:41,29.98,0.21,,,,
3871,04/11/2024 18:25:41,29.94,0.00,,,,
3872,04/11/2024 18:30:41,29.86,0.00,,,,
3873,04/11/2024 18:35:41,29.86,0.00,,,,
3874,04/11/2024 18:40:41,29.81,0.00,,,,
3875,04/11/2024 18:45:41,29.77,0.00,,,,
3876,04/11/2024 18:50:41,29.73,0.00,,,,
3877,04/11/2024 18:55:41,29.73,0.00,,,,
3878,04/11/2024 19:00:41,29.64,0.00,,,,
3879,04/11/2024 19:05:41,29.60,0.00,,,,
3880,04/11/2024 19:10:41,29.60,0.00,,,,
3881,04/11/2024 19:15:41,29.56,0.00,,,,
3882,04/11/2024 19:20:41,29.56,0.00,,,,
3883,04/11/2024 19:25:41,29.51,0.00,,,,
3884,04/11/2024 19:30:41,29.51,0.00,,,,
3885,04/11/2024 19:35:41,29.51,0.00,,,,
3886,04/11/2024 19:40:41,29.43,0.00,,,,
3887,04/11/2024 19:45:41,29.38,0.00,,,,
3888,04/11/2024 19:50:41,29.43,0.00,,,,
3889,04/11/2024 19:55:41,29.43,0.00,,,,
3890,04/11/2024 20:00:41,29.43,0.00,,,,
3891,04/11/2024 20:05:41,29.47,0.00,,,,
3892,04/11/2024 20:10:41,29.47,0.00,,,,
3893,04/11/2024 20:15:41,29.47,0.00,,,,
3894,04/11/2024 20:20:41,29.43,0.00,,,,
3895,04/11/2024 20:25:41,29.43,0.00,,,,
3896,04/11/2024 20:30:41,29.38,0.00,,,,
3897,04/11/2024 20:35:41,29.34,0.00,,,,
3898,04/11/2024 20:40:41,29.34,0.00,,,,
3899,04/11/2024 20:45:41,29.30,0.00,,,,
3900,04/11/2024 20:50:41,29.26,0.00,,,,
3901,04/11/2024 20:55:41,29.17,0.00,,,,
3902,04/11/2024 21:00:41,29.21,0.00,,,,
3903,04/11/2024 21:05:41,29.17,0.00,,,,
3904,04/11/2024 21:10:41,29.08,0.00,,,,
3905,04/11/2024 21:15:41,29.13,0.00,,,,
3906,04/11/2024 21:20:41,29.13,0.00,,,,
3907,04/11/2024 21:25:41,29.08,0.00,,,,
3908,04/11/2024 21:30:41,29.04,0.00,,,,
3909,04/11/2024 21:35:41,29.00,0.00,,,,
3910,04/11/2024 21:40:41,28.91,0.00,,,,
3911,04/11/2024 21:45:41,28.91,0.00,,,,
3912,04/11/2024 21:50:41,28.87,0.00,,,,
3913,04/11/2024 21:55:41,28.87,0.00,,,,
3914,04/11/2024 22:00:41,28.87,0.00,,,,
3915,04/11/2024 22:05:41,28.83,0.00,,,,
3916,04/11/2024 22:10:41,28.78,0.00,,,,
3917,04/11/2024 22:15:41,28.78,0.00,,,,
3918,04/11/2024 22:20:41,28.78,0.00,,,,
3919,04/11/2024 22:25:41,28.74,0.00,,,,
3920,04/11/2024 22:30:41,28.74,0.00,,,,
3921,04/11/2024 22:35:41,28.70,0.00,,,,
3922,04/11/2024 22:40:41,28.65,0.00,,,,
3923,04/11/2024 22:45:41,28.65,0.00,,,,
3924,04/11/2024 22:50:41,28.65,0.00,,,,
3925,04/11/2024 22:55:41,28.53,0.00,,,,
3926,04/11/2024 23:00:41,28.48,0.00,,,,
3927,04/11/2024 23:05:41,28.31,0.00,,,,
3928,04/11/2024 23:10:41,28.31,0.00,,,,
3929,04/11/2024 23:15:41,28.31,0.00,,,,
3930,04/11/2024 23:20:41,28.40,0.00,,,,
3931,04/11/2024 23:25:41,28.40,0.00,,,,
3932,04/11/2024 23:30:41,28.35,0.00,,,,
3933,04/11/2024 23:35:41,28.35,0.00,,,,
3934,04/11/2024 23:40:41,28.35,0.00,,,,
3935,04/11/2024 23:45:41,28.31,0.00,,,,
3936,04/11/2024 23:50:41,28.31,0.00,,,,
3937,04/11/2024 23:55:41,28.27,0.00,,,,
3938,04/12/2024 00:00:41,28.23,0.00,,,,
3939,04/12/2024 00:05:41,28.27,0.00,,,,
3940,04/12/2024 00:10:41,28.23,0.00,,,,
3941,04/12/2024 00:15:41,28.14,0.00,,,,
3942,04/12/2024 00:20:41,28.14,0.00,,,,
3943,04/12/2024 00:25:41,28.14,0.00,,,,
3944,04/12/2024 00:30:41,28.14,0.00,,,,
3945,04/12/2024 00:35:41,28.18,0.00,,,,
3946,04/12/2024 00:40:41,28.14,0.00,,,,
3947,04/12/2024 00:45:41,28.10,0.00,,,,
3948,04/12/2024 00:50:41,28.14,0.00,,,,
3949,04/12/2024 00:55:41,28.14,0.00,,,,
3950,04/12/2024 01:00:41,28.10,0.00,,,,
3951,04/12/2024 01:05:41,28.05,0.00,,,,
3952,04/12/2024 01:10:41,28.10,0.00,,,,
3953,04/12/2024 01:15:41,28.05,0.00,,,,
3954,04/12/2024 01:20:41,28.01,0.00,,,,
3955,04/12/2024 01:25:41,27.97,0.00,,,,
3956,04/12/2024 01:30:41,27.97,0.00,,,,
3957,04/12/2024 01:35:41,27.97,0.00,,,,
3958,04/12/2024 01:40:41,27.97,0.00,,,,
3959,04/12/2024 01:45:41,27.88,0.00,,,,
3960,04/12/2024 01:50:41,27.80,0.00,,,,
3961,04/12/2024 01:55:41,27.67,0.00,,,,
3962,04/12/2024 02:00:41,27.67,0.00,,,,
3963,04/12/2024 02:05:41,27.63,0.00,,,,
3964,04/12/2024 02:10:41,27.63,0.00,,,,
3965,04/12/2024 02:15:41,27.63,0.00,,,,
3966,04/12/2024 02:20:41,27.80,0.00,,,,
3967,04/12/2024 02:25:41,27.84,0.00,,,,
3968,04/12/2024 02:30:41,27.84,0.00,,,,
3969,04/12/2024 02:35:41,27.84,0.00,,,,
3970,04/12/2024 02:40:41,27.75,0.00,,,,
3971,04/12/2024 02:45:41,27.80,0.00,,,,
3972,04/12/2024 02:50:41,27.75,0.00,,,,
3973,04/12/2024 02:55:41,27.75,0.00,,,,
3974,04/12/2024 03:00:41,27.75,0.00,,,,
3975,04/12/2024 03:05:41,27.67,0.00,,,,
3976,04/12/2024 03:10:41,27.63,0.00,,,,
3977,04/12/2024 03:15:41,27.63,0.00,,,,
3978,04/12/2024 03:20:41,27.63,0.00,,,,
3979,04/12/2024 03:25:41,27.58,0.00,,,,
3980,04/12/2024 03:30:41,27.50,0.00,,,,
3981,04/12/2024 03:35:41,27.54,0.00,,,,
3982,04/12/2024 03:40:41,27.54,0.00,,,,
3983,04/12/2024 03:45:41,27.50,0.00,,,,
3984,04/12/2024 03:50:41,27.50,0.00,,,,
3985,04/12/2024 03:55:41,27.50,0.00,,,,
3986,04/12/2024 04:00:41,27.50,0.00,,,,
3987,04/12/2024 04:05:41,27.50,0.00,,,,
3988,04/12/2024 04:10:41,27.50,0.00,,,,
3989,04/12/2024 04:15:41,27.50,0.00,,,,
3990,04/12/2024 04:20:41,27.50,0.00,,,,
3991,04/12/2024 04:25:41,27.50,0.00,,,,
3992,04/12/2024 04:30:41,27.63,0.00,,,,
3993,04/12/2024 04:35:41,28.01,0.00,,,,
3994,04/12/2024 04:40:41,28.14,0.00,,,,
3995,04/12/2024 04:45:41,27.50,0.00,,,,
3996,04/12/2024 04:50:41,27.67,0.00,,,,
3997,04/12/2024 04:55:41,27.93,0.00,,,,
3998,04/12/2024 05:00:41,27.88,0.00,,,,
3999,04/12/2024 05:05:41,28.10,0.00,,,,
4000,04/12/2024 05:10:41,28.18,0.00,,,,
4001,04/12/2024 05:15:41,28.27,0.00,,,,
4002,04/12/2024 05:20:41,28.35,0.00,,,,
4003,04/12/2024 05:25:41,28.48,0.00,,,,
4004,04/12/2024 05:30:41,28.53,0.00,,,,
4005,04/12/2024 05:35:41,28.57,0.00,,,,
4006,04/12/2024 05:40:41,28.65,0.00,,,,
4007,04/12/2024 05:45:41,28.70,0.00,,,,
4008,04/12/2024 05:50:41,28.83,0.84,,,,
4009,04/12/2024 05:55:41,28.87,4.86,,,,
4010,04/12/2024 06:00:41,29.00,11.42,,,,
4011,04/12/2024 06:05:41,28.95,26.52,,,,
4012,04/12/2024 06:10:41,29.08,57.58,,,,
4013,04/12/2024 06:15:41,29.08,100.72,,,,
4014,04/12/2024 06:20:41,29.13,162.40,,,,
4015,04/12/2024 06:25:41,29.26,227.20,,,,
4016,04/12/2024 06:30:41,29.30,290.08,,,,
4017,04/12/2024 06:35:41,29.30,391.36,,,,
4018,04/12/2024 06:40:41,29.30,413.44,,,,
4019,04/12/2024 06:45:41,29.34,469.28,,,,
4020,04/12/2024 06:50:41,29.34,547.20,,,,
4021,04/12/2024 06:55:41,29.34,555.20,,,,
4022,04/12/2024 07:00:41,29.43,640.16,,,,
4023,04/12/2024 07:05:41,29.38,815.68,,,,
4024,04/12/2024 07:10:41,29.08,616.48,,,,
4025,04/12/2024 07:15:41,28.91,504.32,,,,
4026,04/12/2024 07:20:41,28.61,446.40,,,,
4027,04/12/2024 07:25:41,28.53,356.32,,,,
4028,04/12/2024 07:30:41,28.44,489.60,,,,
4029,04/12/2024 07:35:41,28.18,587.68,,,,
4030,04/12/2024 07:40:41,28.18,1515.52,,,,
4031,04/12/2024 07:45:41,28.14,1151.04,,,,
4032,04/12/2024 07:50:41,28.18,1089.28,,,,
4033,04/12/2024 07:55:41,28.23,2401.92,,,,
4034,04/12/2024 08:00:41,28.27,2242.56,,,,
4035,04/12/2024 08:05:41,28.23,2344.32,,,,
4036,04/12/2024 08:10:41,28.31,3281.92,,,,
4037,04/12/2024 08:15:41,28.31,2087.04,,,,
4038,04/12/2024 08:20:41,28.40,1775.36,,,,
4039,04/12/2024 08:25:41,28.44,1821.44,,,,
4040,04/12/2024 08:30:41,28.48,1898.88,,,,
4041,04/12/2024 08:35:41,28.57,2078.72,,,,
4042,04/12/2024 08:40:41,28.53,803.20,,,,
4043,04/12/2024 08:45:41,28.65,1025.60,,,,
4044,04/12/2024 08:50:41,28.78,1137.28,,,,
4045,04/12/2024 08:55:41,28.83,1182.40,,,,
4046,04/12/2024 09:00:41,28.87,1649.92,,,,
4047,04/12/2024 09:05:41,28.87,1408.00,,,,
4048,04/12/2024 09:10:41,28.95,1392.00,,,,
4049,04/12/2024 09:15:41,29.00,2178.56,,,,
4050,04/12/2024 09:20:41,29.08,1481.60,,,,
4051,04/12/2024 09:25:41,29.08,1836.16,,,,
4052,04/12/2024 09:30:41,29.17,2603.52,,,,
4053,04/12/2024 09:35:41,29.38,5568.00,,,,
4054,04/12/2024 09:40:41,29.47,4919.04,,,,
4055,04/12/2024 09:45:41,29.64,5094.40,,,,
4056,04/12/2024 09:50:41,29.77,5283.84,,,,
4057,04/12/2024 09:55:41,29.86,5475.84,,,,
4058,04/12/2024 10:00:41,30.11,5652.48,,,,
4059,04/12/2024 10:05:41,30.16,5539.84,,,,
4060,04/12/2024 10:10:41,30.24,5616.64,,,,
4061,04/12/2024 10:15:41,30.28,6336.00,,,,
4062,04/12/2024 10:20:41,30.28,4915.20,,,,
4063,04/12/2024 10:25:41,30.50,8760.32,,,,
4064,04/12/2024 10:30:41,30.63,6865.92,,,,
4065,04/12/2024 10:35:41,30.97,7344.64,,,,
4066,04/12/2024 10:40:41,31.14,7380.48,,,,
4067,04/12/2024 10:45:41,31.27,7846.40,,,,
4068,04/12/2024 10:50:41,31.31,7710.72,,,,
4069,04/12/2024 10:55:41,31.19,8043.52,,,,
4070,04/12/2024 11:00:41,31.10,8327.68,,,,
4071,04/12/2024 11:05:41,30.97,9669.12,,,,
4072,04/12/2024 11:10:41,30.97,9262.08,,,,
4073,04/12/2024 11:15:41,30.84,7779.84,,,,
4074,04/12/2024 11:20:41,30.89,8212.48,,,,
4075,04/12/2024 11:25:41,31.01,8104.96,,,,
4076,04/12/2024 11:30:41,31.19,8686.08,,,,
4077,04/12/2024 11:35:41,31.40,9241.60,,,,
4078,04/12/2024 11:40:41,31.40,6502.40,,,,
4079,04/12/2024 11:45:41,31.44,7738.88,,,,
4080,04/12/2024 11:50:41,31.57,5811.20,,,,
4081,04/12/2024 11:55:41,31.74,5253.12,,,,
4082,04/12/2024 12:00:41,31.96,8624.64,,,,
4083,04/12/2024 12:05:41,32.04,8204.80,,,,
4084,04/12/2024 12:10:41,32.13,8389.12,,,,
4085,04/12/2024 12:15:41,32.17,8151.04,,,,
4086,04/12/2024 12:20:41,32.30,7677.44,,,,
4087,04/12/2024 12:25:41,32.47,8245.76,,,,
4088,04/12/2024 12:30:41,32.60,9052.16,,,,
4089,04/12/2024 12:35:41,32.73,8780.80,,,,
4090,04/12/2024 12:40:41,32.77,8747.52,,,,
4091,04/12/2024 12:45:41,32.86,8253.44,,,,
4092,04/12/2024 12:50:41,32.86,8089.60,,,,
4093,04/12/2024 12:55:41,32.94,8422.40,,,,
4094,04/12/2024 13:00:41,33.07,8678.40,,,,
4095,04/12/2024 13:05:41,33.20,8908.80,,,,
4096,04/12/2024 13:10:41,33.20,7616.00,,,,
4097,04/12/2024 13:15:41,33.25,8258.56,,,,
4098,04/12/2024 13:20:41,33.03,6190.08,,,,
4099,04/12/2024 13:25:41,33.03,5749.76,,,,
4100,04/12/2024 13:30:41,33.07,7080.96,,,,
4101,04/12/2024 13:35:41,32.94,2863.36,,,,
4102,04/12/2024 13:40:41,33.07,6794.24,,,,
4103,04/12/2024 13:45:41,33.25,7393.28,,,,
4104,04/12/2024 13:50:41,33.33,8517.12,,,,
4105,04/12/2024 13:55:41,33.55,8645.12,,,,
4106,04/12/2024 14:00:41,33.76,10398.72,,,,
4107,04/12/2024 14:05:41,33.67,9925.12,,,,
4108,04/12/2024 14:10:41,33.67,9620.48,,,,
4109,04/12/2024 14:15:41,33.42,4993.28,,,,
4110,04/12/2024 14:20:41,33.59,11089.92,,,,
4111,04/12/2024 14:25:41,33.59,10237.44,,,,
4112,04/12/2024 14:30:41,33.63,10250.24,,,,
4113,04/12/2024 14:35:41,33.67,9843.20,,,,
4114,04/12/2024 14:40:41,33.67,9843.20,,,,
4115,04/12/2024 14:45:41,33.80,10813.44,,,,
4116,04/12/2024 14:50:41,33.85,9986.56,,,,
4117,04/12/2024 14:55:41,33.80,11883.52,,,,
4118,04/12/2024 15:00:41,33.85,12334.08,,,,
4119,04/12/2024 15:05:41,33.93,13122.56,,,,
4120,04/12/2024 15:10:41,34.02,14791.68,,,,
4121,04/12/2024 15:15:41,34.23,15001.60,,,,
4122,04/12/2024 15:20:41,34.32,15600.64,,,,
4123,04/12/2024 15:25:41,34.45,15462.40,,,,
4124,04/12/2024 15:30:41,34.45,13839.36,,,,
4125,04/12/2024 15:35:41,34.27,9722.88,,,,
4126,04/12/2024 15:40:41,34.23,6504.96,,,,
4127,04/12/2024 15:45:41,34.06,4736.00,,,,
4128,04/12/2024 15:50:41,33.89,3587.84,,,,
4129,04/12/2024 15:55:41,33.85,3132.16,,,,
4130,04/12/2024 16:00:41,33.72,2784.00,,,,
4131,04/12/2024 16:05:41,33.72,2581.12,,,,
4132,04/12/2024 16:10:41,33.76,2562.56,,,,
4133,04/12/2024 16:15:41,33.76,2007.68,,,,
4134,04/12/2024 16:20:41,33.80,1744.00,,,,
4135,04/12/2024 16:25:41,33.76,1678.72,,,,
4136,04/12/2024 16:30:41,33.76,1365.76,,,,
4137,04/12/2024 16:35:41,33.76,1174.72,,,,
4138,04/12/2024 16:40:41,33.80,1005.44,,,,
4139,04/12/2024 16:45:41,33.76,870.40,,,,
4140,04/12/2024 16:50:41,33.67,767.68,,,,
4141,04/12/2024 16:55:41,33.55,673.92,,,,
4142,04/12/2024 17:00:41,33.42,611.84,,,,
4143,04/12/2024 17:05:41,33.37,545.44,,,,
4144,04/12/2024 17:10:41,33.29,485.76,,,,
4145,04/12/2024 17:15:41,33.33,431.52,,,,
4146,04/12/2024 17:20:41,33.25,422.24,,,,
4147,04/12/2024 17:25:41,33.16,365.92,,,,
4148,04/12/2024 17:30:41,33.20,308.08,,,,
4149,04/12/2024 17:35:41,33.29,254.48,,,,
4150,04/12/2024 17:40:41,33.29,216.96,,,,
4151,04/12/2024 17:45:41,33.29,171.92,,,,
4152,04/12/2024 17:50:41,33.20,161.76,,,,
4153,04/12/2024 17:55:41,33.03,95.32,,,,
4154,04/12/2024 18:00:41,32.90,28.24,,,,
4155,04/12/2024 18:05:41,32.77,12.72,,,,
4156,04/12/2024 18:10:41,32.60,9.54,,,,
4157,04/12/2024 18:15:41,32.43,1.48,,,,
4158,04/12/2024 18:20:41,32.22,0.00,,,,
4159,04/12/2024 18:25:41,32.04,0.00,,,,
4160,04/12/2024 18:30:41,31.87,0.00,,,,
4161,04/12/2024 18:35:41,31.66,0.00,,,,
4162,04/12/2024 18:40:41,31.49,0.00,,,,
4163,04/12/2024 18:45:41,31.31,0.00,,,,
4164,04/12/2024 18:50:41,31.19,0.00,,,,
4165,04/12/2024 18:55:41,31.06,0.00,,,,
4166,04/12/2024 19:00:41,31.01,0.00,,,,
4167,04/12/2024 19:05:41,30.97,0.00,,,,
4168,04/12/2024 19:10:41,30.93,0.00,,,,
4169,04/12/2024 19:15:41,30.89,0.00,,,,
4170,04/12/2024 19:20:41,30.80,0.00,,,,
4171,04/12/2024 19:25:41,30.76,0.00,,,,
4172,04/12/2024 19:30:41,30.63,0.00,,,,
4173,04/12/2024 19:35:41,30.63,0.00,,,,
4174,04/12/2024 19:40:41,30.59,0.00,,,,
4175,04/12/2024 19:45:41,30.50,0.00,,,,
4176,04/12/2024 19:50:41,30.59,0.00,,,,
4177,04/12/2024 19:55:41,30.50,0.00,,,,
4178,04/12/2024 20:00:41,30.46,0.00,,,,
4179,04/12/2024 20:05:41,30.41,0.00,,,,
4180,04/12/2024 20:10:41,30.37,0.00,,,,
