#,Date-Time (Indonesia Standard Time),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
6497,03/21/2024 01:16:47,27.93,0.00,,,,
6498,03/21/2024 01:21:47,28.01,0.00,,,,
6499,03/21/2024 01:26:47,27.97,0.00,,,,
6500,03/21/2024 01:31:47,27.93,0.00,,,,
6501,03/21/2024 01:36:47,27.88,0.00,,,,
6502,03/21/2024 01:41:47,27.88,0.00,,,,
6503,03/21/2024 01:46:47,27.93,0.00,,,,
6504,03/21/2024 01:51:47,27.80,0.00,,,,
6505,03/21/2024 01:56:47,27.84,0.00,,,,
6506,03/21/2024 02:01:47,27.80,0.00,,,,
6507,03/21/2024 02:06:47,27.84,0.20,,,,
6508,03/21/2024 02:11:47,27.88,0.00,,,,
6509,03/21/2024 02:16:47,27.80,0.00,,,,
6510,03/21/2024 02:21:47,27.88,0.00,,,,
6511,03/21/2024 02:26:47,27.84,0.00,,,,
6512,03/21/2024 02:31:47,27.80,0.00,,,,
6513,03/21/2024 02:36:47,27.67,0.00,,,,
6514,03/21/2024 02:41:47,27.67,0.00,,,,
6515,03/21/2024 02:46:47,27.67,0.00,,,,
6516,03/21/2024 02:51:47,27.63,0.00,,,,
6517,03/21/2024 02:56:47,27.54,0.00,,,,
6518,03/21/2024 03:01:47,27.50,0.00,,,,
6519,03/21/2024 03:06:47,27.50,0.00,,,,
6520,03/21/2024 03:11:47,27.45,0.00,,,,
6521,03/21/2024 03:16:47,27.54,0.00,,,,
6522,03/21/2024 03:21:47,27.50,0.00,,,,
6523,03/21/2024 03:26:47,27.50,0.00,,,,
6524,03/21/2024 03:31:47,27.50,0.00,,,,
6525,03/21/2024 03:36:47,27.50,0.00,,,,
6526,03/21/2024 03:41:47,27.45,0.00,,,,
6527,03/21/2024 03:46:47,27.54,0.00,,,,
6528,03/21/2024 03:51:47,27.50,0.00,,,,
6529,03/21/2024 03:56:47,27.32,0.00,,,,
6530,03/21/2024 04:01:47,27.28,0.00,,,,
6531,03/21/2024 04:06:47,27.32,0.00,,,,
6532,03/21/2024 04:11:47,27.37,0.00,,,,
6533,03/21/2024 04:16:47,27.37,0.00,,,,
6534,03/21/2024 04:21:47,27.37,0.00,,,,
6535,03/21/2024 04:26:47,27.37,0.00,,,,
6536,03/21/2024 04:31:47,27.41,0.00,,,,
6537,03/21/2024 04:36:47,27.32,0.00,,,,
6538,03/21/2024 04:41:47,27.32,0.00,,,,
6539,03/21/2024 04:46:47,27.32,0.00,,,,
6540,03/21/2024 04:51:47,27.32,0.00,,,,
6541,03/21/2024 04:56:47,27.28,0.00,,,,
6542,03/21/2024 05:01:47,27.32,0.20,,,,
6543,03/21/2024 05:06:47,27.45,0.00,,,,
6544,03/21/2024 05:11:47,27.58,0.00,,,,
6545,03/21/2024 05:16:47,27.20,0.00,,,,
6546,03/21/2024 05:21:47,26.81,0.00,,,,
6547,03/21/2024 05:26:47,26.85,0.00,,,,
6548,03/21/2024 05:31:47,26.64,0.00,,,,
6549,03/21/2024 05:36:47,26.25,0.00,,,,
6550,03/21/2024 05:41:47,25.91,0.00,,,,
6551,03/21/2024 05:46:47,25.87,0.00,,,,
6552,03/21/2024 05:51:47,25.91,0.41,,,,
6553,03/21/2024 05:56:47,25.87,3.69,,,,
6554,03/21/2024 06:01:47,25.82,14.60,,,,
6555,03/21/2024 06:06:47,25.82,34.60,,,,
6556,03/21/2024 06:11:47,25.87,90.12,,,,
6557,03/21/2024 06:16:47,25.91,165.20,,,,
6558,03/21/2024 06:21:47,25.87,305.76,,,,
6559,03/21/2024 06:26:47,25.82,504.32,,,,
6560,03/21/2024 06:31:47,26.17,639.84,,,,
6561,03/21/2024 06:36:47,26.17,803.20,,,,
6562,03/21/2024 06:41:47,26.42,1147.20,,,,
6563,03/21/2024 06:46:47,26.47,1519.36,,,,
6564,03/21/2024 06:51:47,26.64,2003.84,,,,
6565,03/21/2024 06:56:47,26.77,2547.84,,,,
6566,03/21/2024 07:01:47,27.11,4542.72,,,,
6567,03/21/2024 07:06:47,27.71,9118.72,,,,
6568,03/21/2024 07:11:47,28.95,15467.52,,,,
6569,03/21/2024 07:16:47,29.34,5309.44,,,,
6570,03/21/2024 07:21:47,28.65,3458.56,,,,
6571,03/21/2024 07:26:47,28.65,4884.48,,,,
6572,03/21/2024 07:31:47,28.87,5831.68,,,,
6573,03/21/2024 07:36:47,29.77,7083.52,,,,
6574,03/21/2024 07:41:47,30.11,15472.64,,,,
6575,03/21/2024 07:46:47,30.07,9297.92,,,,
6576,03/21/2024 07:51:47,33.16,29634.56,,,,
6577,03/21/2024 07:56:47,34.88,33781.76,,,,
6578,03/21/2024 08:01:47,33.03,7528.96,,,,
6579,03/21/2024 08:06:47,30.50,2089.60,,,,
6580,03/21/2024 08:11:47,29.26,1931.52,,,,
6581,03/21/2024 08:16:47,28.57,2654.72,,,,
6582,03/21/2024 08:21:47,28.31,3984.64,,,,
6583,03/21/2024 08:26:47,28.65,5959.68,,,,
6584,03/21/2024 08:31:47,29.43,3376.64,,,,
6585,03/21/2024 08:36:47,29.73,4399.36,,,,
6586,03/21/2024 08:41:47,29.81,3626.24,,,,
6587,03/21/2024 08:46:47,29.90,3557.12,,,,
6588,03/21/2024 08:51:47,30.24,9676.80,,,,
6589,03/21/2024 08:56:47,30.63,19502.08,,,,
6590,03/21/2024 09:01:47,31.01,21657.60,,,,
6591,03/21/2024 09:06:47,30.97,17612.80,,,,
6592,03/21/2024 09:11:47,30.93,7810.56,,,,
6593,03/21/2024 09:16:47,30.71,6284.80,,,,
6594,03/21/2024 09:21:47,30.97,8678.40,,,,
6595,03/21/2024 09:26:47,31.31,16025.60,,,,
6596,03/21/2024 09:31:47,31.49,17674.24,,,,
6597,03/21/2024 09:36:47,31.57,21667.84,,,,
6598,03/21/2024 09:41:47,31.66,22548.48,,,,
6599,03/21/2024 09:46:47,31.79,19671.04,,,,
6600,03/21/2024 09:51:47,31.10,984.00,,,,
6601,03/21/2024 09:56:47,31.01,765.44,,,,
6602,03/21/2024 10:01:47,30.89,704.96,,,,
6603,03/21/2024 10:06:47,30.80,1067.52,,,,
6604,03/21/2024 10:11:47,30.84,1297.60,,,,
6605,03/21/2024 10:16:47,30.89,1236.16,,,,
6606,03/21/2024 10:21:47,30.84,1849.60,,,,
6607,03/21/2024 10:26:47,30.84,2165.12,,,,
6608,03/21/2024 10:31:47,30.84,2096.00,,,,
6609,03/21/2024 10:36:47,30.89,2302.72,,,,
6610,03/21/2024 10:41:47,30.84,2434.56,,,,
6611,03/21/2024 10:46:47,30.84,2702.08,,,,
6612,03/21/2024 10:51:47,30.93,4148.48,,,,
6613,03/21/2024 10:56:47,31.14,5207.04,,,,
6614,03/21/2024 11:01:47,31.27,5527.04,,,,
6615,03/21/2024 11:06:47,31.57,10237.44,,,,
6616,03/21/2024 11:11:47,31.70,7733.76,,,,
6617,03/21/2024 11:16:47,31.66,7178.24,,,,
6618,03/21/2024 11:21:47,31.49,2772.48,,,,
6619,03/21/2024 11:26:47,31.53,4037.12,,,,
6620,03/21/2024 11:31:47,31.49,3751.68,,,,
6621,03/21/2024 11:36:47,31.57,5127.68,,,,
6622,03/21/2024 11:41:47,31.79,5777.92,,,,
6623,03/21/2024 11:46:47,31.87,6074.88,,,,
6624,03/21/2024 11:51:47,31.61,8752.64,,,,
6625,03/21/2024 11:56:47,31.23,4320.00,,,,
6626,03/21/2024 12:01:47,31.36,5849.60,,,,
6627,03/21/2024 12:06:47,31.19,5022.72,,,,
6628,03/21/2024 12:11:47,31.23,5363.20,,,,
6629,03/21/2024 12:16:47,31.19,4284.16,,,,
6630,03/21/2024 12:21:47,30.97,4217.60,,,,
6631,03/21/2024 12:26:47,31.01,3873.28,,,,
6632,03/21/2024 12:31:47,30.97,3678.72,,,,
6633,03/21/2024 12:36:47,30.97,4254.72,,,,
6634,03/21/2024 12:41:47,31.06,3685.12,,,,
6635,03/21/2024 12:46:47,31.44,3793.92,,,,
6636,03/21/2024 12:51:47,31.27,3397.12,,,,
6637,03/21/2024 12:56:47,31.44,4139.52,,,,
6638,03/21/2024 13:01:47,31.53,3688.96,,,,
6639,03/21/2024 13:06:47,31.36,3902.72,,,,
6640,03/21/2024 13:11:47,31.36,4198.40,,,,
6641,03/21/2024 13:16:47,31.49,4309.76,,,,
6642,03/21/2024 13:21:47,31.61,3905.28,,,,
6643,03/21/2024 13:26:47,31.87,3344.64,,,,
6644,03/21/2024 13:31:47,32.13,3202.56,,,,
6645,03/21/2024 13:36:47,32.39,3025.92,,,,
6646,03/21/2024 13:41:47,32.43,2982.40,,,,
6647,03/21/2024 13:46:47,32.34,3045.12,,,,
6648,03/21/2024 13:51:47,32.26,2888.96,,,,
6649,03/21/2024 13:56:47,32.47,2918.40,,,,
6650,03/21/2024 14:01:47,32.56,2858.24,,,,
6651,03/21/2024 14:06:47,32.82,2999.04,,,,
6652,03/21/2024 14:11:47,32.90,2931.20,,,,
6653,03/21/2024 14:16:47,32.86,2796.80,,,,
6654,03/21/2024 14:21:47,32.69,827.84,,,,
6655,03/21/2024 14:26:47,32.60,473.12,,,,
6656,03/21/2024 14:31:47,32.56,741.12,,,,
6657,03/21/2024 14:36:47,32.56,775.36,,,,
6658,03/21/2024 14:41:47,32.60,765.44,,,,
6659,03/21/2024 14:46:47,32.69,856.64,,,,
6660,03/21/2024 14:51:47,32.64,838.40,,,,
6661,03/21/2024 14:56:47,32.64,906.56,,,,
6662,03/21/2024 15:01:47,32.56,1119.36,,,,
6663,03/21/2024 15:06:47,32.47,1305.92,,,,
6664,03/21/2024 15:11:47,32.43,960.96,,,,
6665,03/21/2024 15:16:47,32.30,1135.68,,,,
6666,03/21/2024 15:21:47,32.17,923.84,,,,
6667,03/21/2024 15:26:47,32.00,1316.48,,,,
6668,03/21/2024 15:31:47,31.61,497.76,,,,
6669,03/21/2024 15:36:47,30.89,601.92,,,,
6670,03/21/2024 15:41:47,30.89,468.16,,,,
6671,03/21/2024 15:46:47,31.40,260.96,,,,
6672,03/21/2024 15:51:47,31.57,431.84,,,,
6673,03/21/2024 15:56:47,31.79,590.56,,,,
6674,03/21/2024 16:01:47,31.83,168.24,,,,
6675,03/21/2024 16:06:47,31.83,152.64,,,,
6676,03/21/2024 16:11:47,31.70,345.12,,,,
6677,03/21/2024 16:16:47,31.61,464.80,,,,
6678,03/21/2024 16:21:47,31.61,417.76,,,,
6679,03/21/2024 16:26:47,31.57,372.16,,,,
6680,03/21/2024 16:31:47,31.44,315.36,,,,
6681,03/21/2024 16:36:47,31.27,64.72,,,,
6682,03/21/2024 16:41:47,30.80,180.64,,,,
6683,03/21/2024 16:46:47,30.11,281.68,,,,
6684,03/21/2024 16:51:47,29.68,230.32,,,,
6685,03/21/2024 16:56:47,29.60,186.64,,,,
6686,03/21/2024 17:01:47,29.56,162.60,,,,
6687,03/21/2024 17:06:47,29.47,146.08,,,,
6688,03/21/2024 17:11:47,29.56,141.16,,,,
6689,03/21/2024 17:16:47,29.56,129.64,,,,
6690,03/21/2024 17:21:47,29.43,113.12,,,,
6691,03/21/2024 17:26:47,29.43,96.60,,,,
6692,03/21/2024 17:31:47,29.38,86.72,,,,
6693,03/21/2024 17:36:47,29.26,82.52,,,,
6694,03/21/2024 17:41:47,29.13,77.62,,,,
6695,03/21/2024 17:46:47,29.21,72.58,,,,
6696,03/21/2024 17:51:47,29.08,60.62,,,,
6697,03/21/2024 17:56:47,29.04,45.32,,,,
6698,03/21/2024 18:01:47,29.00,28.38,,,,
6699,03/21/2024 18:06:47,29.00,13.98,,,,
6700,03/21/2024 18:11:47,29.13,6.77,,,,
6701,03/21/2024 18:16:47,29.30,2.66,,,,
6702,03/21/2024 18:21:47,29.34,0.82,,,,
6703,03/21/2024 18:26:47,29.34,0.00,,,,
6704,03/21/2024 18:31:47,29.38,0.00,,,,
6705,03/21/2024 18:36:47,29.47,0.00,,,,
6706,03/21/2024 18:41:47,29.43,0.00,,,,
6707,03/21/2024 18:46:47,29.43,0.00,,,,
6708,03/21/2024 18:51:47,29.51,0.00,,,,
6709,03/21/2024 18:56:47,29.64,0.00,,,,
6710,03/21/2024 19:01:47,29.73,0.00,,,,
6711,03/21/2024 19:06:47,29.86,0.00,,,,
6712,03/21/2024 19:11:47,29.90,0.00,,,,
6713,03/21/2024 19:16:47,29.94,0.00,,,,
6714,03/21/2024 19:21:47,30.03,0.00,,,,
6715,03/21/2024 19:26:47,30.03,0.00,,,,
6716,03/21/2024 19:31:47,30.07,0.00,,,,
6717,03/21/2024 19:36:47,30.03,0.00,,,,
6718,03/21/2024 19:41:47,30.07,0.00,,,,
6719,03/21/2024 19:46:47,30.03,0.00,,,,
6720,03/21/2024 19:51:47,30.07,0.00,,,,
6721,03/21/2024 19:56:47,29.94,0.00,,,,
6722,03/21/2024 20:01:47,29.94,0.00,,,,
6723,03/21/2024 20:06:47,29.81,0.00,,,,
6724,03/21/2024 20:11:47,29.26,0.00,,,,
6725,03/21/2024 20:16:47,29.04,0.00,,,,
6726,03/21/2024 20:21:47,29.04,0.00,,,,
6727,03/21/2024 20:26:47,29.04,0.00,,,,
6728,03/21/2024 20:31:47,29.00,0.00,,,,
6729,03/21/2024 20:36:47,29.04,0.00,,,,
6730,03/21/2024 20:41:47,29.68,0.00,,,,
6731,03/21/2024 20:46:47,29.94,0.00,,,,
6732,03/21/2024 20:51:47,29.98,0.00,,,,
6733,03/21/2024 20:56:47,30.03,0.00,,,,
6734,03/21/2024 21:01:47,30.03,0.00,,,,
6735,03/21/2024 21:06:47,29.90,0.00,,,,
6736,03/21/2024 21:11:47,29.56,0.00,,,,
6737,03/21/2024 21:16:47,29.17,0.00,,,,
6738,03/21/2024 21:21:47,29.00,0.00,,,,
6739,03/21/2024 21:26:47,29.04,0.00,,,,
6740,03/21/2024 21:31:47,29.04,0.00,,,,
6741,03/21/2024 21:36:47,29.04,0.00,,,,
6742,03/21/2024 21:41:47,29.04,0.00,,,,
6743,03/21/2024 21:46:47,29.04,0.00,,,,
6744,03/21/2024 21:51:47,29.08,0.00,,,,
6745,03/21/2024 21:56:47,29.04,0.00,,,,
6746,03/21/2024 22:01:47,29.04,0.00,,,,
6747,03/21/2024 22:06:47,29.04,0.00,,,,
6748,03/21/2024 22:11:47,29.04,0.00,,,,
6749,03/21/2024 22:16:47,29.00,0.00,,,,
6750,03/21/2024 22:21:47,29.00,0.00,,,,
6751,03/21/2024 22:26:47,29.00,0.00,,,,
6752,03/21/2024 22:31:47,29.00,0.00,,,,
6753,03/21/2024 22:36:47,28.91,0.00,,,,
6754,03/21/2024 22:41:47,28.91,0.00,,,,
6755,03/21/2024 22:46:47,28.87,0.00,,,,
6756,03/21/2024 22:51:47,28.83,0.00,,,,
6757,03/21/2024 22:56:47,28.83,0.00,,,,
6758,03/21/2024 23:01:47,28.87,0.20,,,,
6759,03/21/2024 23:06:47,28.87,0.00,,,,
6760,03/21/2024 23:11:47,28.91,0.00,,,,
6761,03/21/2024 23:16:47,28.87,0.00,,,,
6762,03/21/2024 23:21:47,28.87,0.00,,,,
6763,03/21/2024 23:26:47,28.87,0.00,,,,
6764,03/21/2024 23:31:47,28.83,0.00,,,,
6765,03/21/2024 23:36:47,28.83,0.00,,,,
6766,03/21/2024 23:41:47,28.74,0.00,,,,
6767,03/21/2024 23:46:47,28.74,0.00,,,,
6768,03/21/2024 23:51:47,28.74,0.00,,,,
6769,03/21/2024 23:56:47,28.74,0.00,,,,
6770,03/22/2024 00:01:47,28.65,0.00,,,,
6771,03/22/2024 00:06:47,28.70,0.00,,,,
6772,03/22/2024 00:11:47,28.65,0.00,,,,
6773,03/22/2024 00:16:47,28.61,0.00,,,,
6774,03/22/2024 00:21:47,28.57,0.00,,,,
6775,03/22/2024 00:26:47,28.48,0.00,,,,
6776,03/22/2024 00:31:47,28.44,0.00,,,,
6777,03/22/2024 00:36:47,28.40,0.00,,,,
6778,03/22/2024 00:41:47,28.35,0.00,,,,
6779,03/22/2024 00:46:47,28.31,0.00,,,,
6780,03/22/2024 00:51:47,28.18,0.00,,,,
6781,03/22/2024 00:56:47,27.93,0.00,,,,
6782,03/22/2024 01:01:47,27.50,0.00,,,,
6783,03/22/2024 01:06:47,27.07,0.00,,,,
6784,03/22/2024 01:11:47,26.77,0.00,,,,
6785,03/22/2024 01:16:47,26.64,0.00,,,,
6786,03/22/2024 01:21:47,26.68,0.00,,,,
6787,03/22/2024 01:26:47,26.68,0.00,,,,
6788,03/22/2024 01:31:47,26.64,0.00,,,,
6789,03/22/2024 01:36:47,26.64,0.00,,,,
6790,03/22/2024 01:41:47,26.64,0.00,,,,
6791,03/22/2024 01:46:47,26.68,0.00,,,,
6792,03/22/2024 01:51:47,26.68,0.00,,,,
6793,03/22/2024 01:56:47,26.68,0.20,,,,
6794,03/22/2024 02:01:47,26.64,0.00,,,,
6795,03/22/2024 02:06:47,26.77,0.00,,,,
6796,03/22/2024 02:11:47,26.72,0.00,,,,
6797,03/22/2024 02:16:47,26.90,0.00,,,,
6798,03/22/2024 02:21:47,26.90,0.00,,,,
6799,03/22/2024 02:26:47,26.94,0.00,,,,
6800,03/22/2024 02:31:47,26.94,0.00,,,,
6801,03/22/2024 02:36:47,26.94,0.00,,,,
6802,03/22/2024 02:41:47,26.85,0.00,,,,
6803,03/22/2024 02:46:47,26.81,0.00,,,,
6804,03/22/2024 02:51:47,26.81,0.00,,,,
6805,03/22/2024 02:56:47,26.72,0.00,,,,
6806,03/22/2024 03:01:47,26.77,0.00,,,,
6807,03/22/2024 03:06:47,26.72,0.00,,,,
6808,03/22/2024 03:11:47,26.81,0.00,,,,
6809,03/22/2024 03:16:47,26.81,0.00,,,,
6810,03/22/2024 03:21:47,26.68,0.00,,,,
6811,03/22/2024 03:26:47,26.68,0.00,,,,
6812,03/22/2024 03:31:47,26.64,0.00,,,,
6813,03/22/2024 03:36:47,26.64,0.00,,,,
6814,03/22/2024 03:41:47,26.68,0.00,,,,
6815,03/22/2024 03:46:47,26.60,0.00,,,,
6816,03/22/2024 03:51:47,26.60,0.00,,,,
6817,03/22/2024 03:56:47,26.60,0.00,,,,
6818,03/22/2024 04:01:47,26.51,0.00,,,,
6819,03/22/2024 04:06:47,26.55,0.00,,,,
6820,03/22/2024 04:11:47,26.51,0.00,,,,
6821,03/22/2024 04:16:47,26.51,0.00,,,,
6822,03/22/2024 04:21:47,26.34,0.00,,,,
6823,03/22/2024 04:26:47,26.42,0.00,,,,
6824,03/22/2024 04:31:47,26.51,0.00,,,,
6825,03/22/2024 04:36:47,26.47,0.00,,,,
6826,03/22/2024 04:41:47,26.51,0.00,,,,
6827,03/22/2024 04:46:47,26.60,0.00,,,,
6828,03/22/2024 04:51:47,26.60,0.00,,,,
6829,03/22/2024 04:56:47,26.51,0.00,,,,
6830,03/22/2024 05:01:47,26.42,0.00,,,,
6831,03/22/2024 05:06:47,26.34,0.00,,,,
6832,03/22/2024 05:11:47,26.38,0.00,,,,
6833,03/22/2024 05:16:47,26.30,0.00,,,,
6834,03/22/2024 05:21:47,26.25,0.00,,,,
6835,03/22/2024 05:26:47,26.12,0.00,,,,
6836,03/22/2024 05:31:47,26.04,0.00,,,,
6837,03/22/2024 05:36:47,26.04,0.00,,,,
6838,03/22/2024 05:41:47,26.04,0.00,,,,
6839,03/22/2024 05:46:47,26.08,0.41,,,,
6840,03/22/2024 05:51:47,26.12,2.25,,,,
6841,03/22/2024 05:56:47,25.91,8.41,,,,
6842,03/22/2024 06:01:47,25.91,17.71,,,,
6843,03/22/2024 06:06:47,25.82,42.50,,,,
6844,03/22/2024 06:11:47,25.78,106.56,,,,
6845,03/22/2024 06:16:47,25.78,319.28,,,,
6846,03/22/2024 06:21:47,25.82,524.32,,,,
6847,03/22/2024 06:26:47,25.87,738.24,,,,
6848,03/22/2024 06:31:47,25.91,936.96,,,,
6849,03/22/2024 06:36:47,25.87,849.28,,,,
6850,03/22/2024 06:41:47,25.91,790.08,,,,
6851,03/22/2024 06:46:47,25.99,774.40,,,,
6852,03/22/2024 06:51:47,26.08,890.24,,,,
6853,03/22/2024 06:56:47,26.21,1022.40,,,,
6854,03/22/2024 07:01:47,26.25,1003.52,,,,
6855,03/22/2024 07:06:47,26.25,807.36,,,,
6856,03/22/2024 07:11:47,26.17,1150.72,,,,
6857,03/22/2024 07:16:47,26.12,1579.52,,,,
6858,03/22/2024 07:21:47,26.12,1720.32,,,,
6859,03/22/2024 07:26:47,26.12,1217.92,,,,
6860,03/22/2024 07:31:47,25.99,991.36,,,,
6861,03/22/2024 07:36:47,25.99,1552.00,,,,
6862,03/22/2024 07:41:47,26.12,2468.48,,,,
6863,03/22/2024 07:46:47,26.30,2929.92,,,,
6864,03/22/2024 07:51:47,26.64,3531.52,,,,
6865,03/22/2024 07:56:47,26.85,4412.16,,,,
6866,03/22/2024 08:01:47,27.20,5770.24,,,,
6867,03/22/2024 08:06:47,27.63,6963.20,,,,
6868,03/22/2024 08:11:47,28.23,8271.36,,,,
6869,03/22/2024 08:16:47,28.65,9541.12,,,,
6870,03/22/2024 08:21:47,29.08,9487.36,,,,
6871,03/22/2024 08:26:47,29.00,8220.16,,,,
6872,03/22/2024 08:31:47,28.95,8698.88,,,,
6873,03/22/2024 08:36:47,29.08,10844.16,,,,
6874,03/22/2024 08:41:47,29.90,16076.80,,,,
6875,03/22/2024 08:46:47,31.49,21760.00,,,,
6876,03/22/2024 08:51:47,34.23,43479.04,,,,
6877,03/22/2024 08:56:47,34.36,30361.60,,,,
6878,03/22/2024 09:01:47,36.76,36833.28,,,,
6879,03/22/2024 09:06:47,36.93,47800.32,,,,
6880,03/22/2024 09:11:47,33.72,23613.44,,,,
6881,03/22/2024 09:16:47,32.26,20659.20,,,,
6882,03/22/2024 09:21:47,31.10,18795.52,,,,
6883,03/22/2024 09:26:47,31.19,20024.32,,,,
6884,03/22/2024 09:31:47,31.23,19758.08,,,,
6885,03/22/2024 09:36:47,31.01,9809.92,,,,
6886,03/22/2024 09:41:47,31.06,17064.96,,,,
6887,03/22/2024 09:46:47,31.23,17034.24,,,,
6888,03/22/2024 09:51:47,31.36,15349.76,,,,
6889,03/22/2024 09:56:47,31.01,9093.12,,,,
6890,03/22/2024 10:01:47,30.89,6853.12,,,,
6891,03/22/2024 10:06:47,30.89,6871.04,,,,
6892,03/22/2024 10:11:47,30.84,7319.04,,,,
6893,03/22/2024 10:16:47,30.93,7654.40,,,,
6894,03/22/2024 10:21:47,30.97,7311.36,,,,
6895,03/22/2024 10:26:47,31.70,20695.04,,,,
6896,03/22/2024 10:31:47,31.87,9390.08,,,,
6897,03/22/2024 10:36:47,31.57,8304.64,,,,
6898,03/22/2024 10:41:47,31.27,6333.44,,,,
6899,03/22/2024 10:46:47,31.06,5570.56,,,,
6900,03/22/2024 10:51:47,31.10,5381.12,,,,
6901,03/22/2024 10:56:47,31.31,5767.68,,,,
6902,03/22/2024 11:01:47,31.70,12697.60,,,,
6903,03/22/2024 11:06:47,31.70,12810.24,,,,
6904,03/22/2024 11:11:47,31.83,7549.44,,,,
6905,03/22/2024 11:16:47,31.87,6694.40,,,,
6906,03/22/2024 11:21:47,31.79,6612.48,,,,
6907,03/22/2024 11:26:47,31.79,6208.00,,,,
6908,03/22/2024 11:31:47,31.74,5478.40,,,,
6909,03/22/2024 11:36:47,31.70,4720.64,,,,
6910,03/22/2024 11:41:47,31.79,4506.88,,,,
6911,03/22/2024 11:46:47,31.92,5409.28,,,,
6912,03/22/2024 11:51:47,32.13,6359.04,,,,
6913,03/22/2024 11:56:47,32.17,5141.76,,,,
6914,03/22/2024 12:01:47,31.83,4678.40,,,,
6915,03/22/2024 12:06:47,31.74,4737.28,,,,
6916,03/22/2024 12:11:47,31.70,4986.88,,,,
6917,03/22/2024 12:16:47,31.61,4277.76,,,,
6918,03/22/2024 12:21:47,31.53,5291.52,,,,
6919,03/22/2024 12:26:47,31.57,6174.72,,,,
6920,03/22/2024 12:31:47,31.49,4727.04,,,,
6921,03/22/2024 12:36:47,31.44,3774.72,,,,
6922,03/22/2024 12:41:47,31.40,3640.32,,,,
6923,03/22/2024 12:46:47,31.44,3321.60,,,,
6924,03/22/2024 12:51:47,31.31,2803.20,,,,
6925,03/22/2024 12:56:47,31.23,2259.84,,,,
6926,03/22/2024 13:01:47,31.23,2544.64,,,,
6927,03/22/2024 13:06:47,31.31,3334.40,,,,
6928,03/22/2024 13:11:47,31.27,3764.48,,,,
6929,03/22/2024 13:16:47,31.23,3896.32,,,,
6930,03/22/2024 13:21:47,31.31,4611.84,,,,
6931,03/22/2024 13:26:47,31.14,3806.72,,,,
6932,03/22/2024 13:31:47,31.31,3462.40,,,,
6933,03/22/2024 13:36:47,31.66,3584.00,,,,
6934,03/22/2024 13:41:47,31.83,3127.04,,,,
6935,03/22/2024 13:46:47,31.92,3747.84,,,,
6936,03/22/2024 13:51:47,32.00,2772.48,,,,
6937,03/22/2024 13:56:47,32.09,2426.24,,,,
6938,03/22/2024 14:01:47,31.74,2078.08,,,,
6939,03/22/2024 14:06:47,31.40,1665.28,,,,
6940,03/22/2024 14:11:47,31.23,1555.20,,,,
6941,03/22/2024 14:16:47,31.31,2248.96,,,,
6942,03/22/2024 14:21:47,31.40,2227.20,,,,
6943,03/22/2024 14:26:47,31.31,1400.96,,,,
6944,03/22/2024 14:31:47,31.27,1336.96,,,,
6945,03/22/2024 14:36:47,31.49,1371.52,,,,
6946,03/22/2024 14:41:47,31.53,1104.64,,,,
6947,03/22/2024 14:46:47,31.66,926.40,,,,
6948,03/22/2024 14:51:47,32.00,852.48,,,,
6949,03/22/2024 14:56:47,32.17,791.68,,,,
6950,03/22/2024 15:01:47,32.69,745.60,,,,
6951,03/22/2024 15:06:47,32.90,726.72,,,,
6952,03/22/2024 15:11:47,32.82,573.60,,,,
6953,03/22/2024 15:16:47,32.69,587.20,,,,
6954,03/22/2024 15:21:47,32.52,623.36,,,,
6955,03/22/2024 15:26:47,32.39,654.56,,,,
6956,03/22/2024 15:31:47,32.30,571.20,,,,
6957,03/22/2024 15:36:47,32.17,553.12,,,,
6958,03/22/2024 15:41:47,32.13,547.36,,,,
6959,03/22/2024 15:46:47,32.09,581.12,,,,
6960,03/22/2024 15:51:47,32.09,534.24,,,,
6961,03/22/2024 15:56:47,32.04,497.76,,,,
6962,03/22/2024 16:01:47,32.09,474.72,,,,
6963,03/22/2024 16:06:47,32.04,496.00,,,,
6964,03/22/2024 16:11:47,32.04,497.76,,,,
6965,03/22/2024 16:16:47,32.00,482.08,,,,
6966,03/22/2024 16:21:47,31.96,449.76,,,,
6967,03/22/2024 16:26:47,31.96,419.52,,,,
6968,03/22/2024 16:31:47,31.96,473.92,,,,
6969,03/22/2024 16:36:47,32.00,480.48,,,,
6970,03/22/2024 16:41:47,32.00,462.40,,,,
6971,03/22/2024 16:46:47,32.09,453.28,,,,
6972,03/22/2024 16:51:47,32.09,442.72,,,,
6973,03/22/2024 16:56:47,32.13,443.52,,,,
6974,03/22/2024 17:01:47,32.17,417.76,,,,
6975,03/22/2024 17:06:47,32.13,417.76,,,,
6976,03/22/2024 17:11:47,32.09,427.68,,,,
6977,03/22/2024 17:16:47,32.04,420.32,,,,
6978,03/22/2024 17:21:47,31.79,398.72,,,,
6979,03/22/2024 17:26:47,31.40,360.64,,,,
6980,03/22/2024 17:31:47,31.27,319.52,,,,
6981,03/22/2024 17:36:47,30.93,270.80,,,,
6982,03/22/2024 17:41:47,30.63,225.44,,,,
6983,03/22/2024 17:46:47,30.46,194.00,,,,
6984,03/22/2024 17:51:47,30.50,149.36,,,,
6985,03/22/2024 17:56:47,30.46,104.92,,,,
6986,03/22/2024 18:01:47,30.03,68.48,,,,
