#,Date-Time (Indonesia Standard Time),Temperature   (°C),Light   (lux),Button Down,Button Up,Host Connected,End of File
11980,09/11/2024 22.41.07,27,63,0,00,,,,
11981,09/11/2024 22.46.07,27,54,0,00,,,,
11982,09/11/2024 22.51.07,27,58,0,00,,,,
11983,09/11/2024 22.56.07,27,54,0,00,,,,
11984,09/11/2024 23.01.07,27,50,0,00,,,,
11985,09/11/2024 23.06.07,27,24,0,00,,,,
11986,09/11/2024 23.11.07,27,41,0,00,,,,
11987,09/11/2024 23.16.07,27,41,0,00,,,,
11988,09/11/2024 23.21.07,27,45,0,00,,,,
11989,09/11/2024 23.26.07,27,28,0,00,,,,
11990,09/11/2024 23.31.07,27,07,0,00,,,,
11991,09/11/2024 23.36.07,26,81,0,00,,,,
11992,09/11/2024 23.41.07,26,55,0,00,,,,
11993,09/11/2024 23.46.07,26,34,0,00,,,,
11994,09/11/2024 23.51.07,26,17,0,00,,,,
11995,09/11/2024 23.56.07,26,17,0,00,,,,
11996,09/12/2024 00.01.07,26,25,0,00,,,,
11997,09/12/2024 00.06.07,26,51,0,00,,,,
11998,09/12/2024 00.11.07,26,51,0,00,,,,
11999,09/12/2024 00.16.07,26,55,0,00,,,,
12000,09/12/2024 00.21.07,26,51,0,00,,,,
12001,09/12/2024 00.26.07,26,34,0,00,,,,
12002,09/12/2024 00.31.07,26,30,0,00,,,,
12003,09/12/2024 00.36.07,26,21,0,00,,,,
12004,09/12/2024 00.41.07,26,17,0,00,,,,
12005,09/12/2024 00.46.07,26,17,0,00,,,,
12006,09/12/2024 00.51.07,26,17,0,00,,,,
12007,09/12/2024 00.56.07,26,12,0,00,,,,
12008,09/12/2024 01.01.07,26,12,0,00,,,,
12009,09/12/2024 01.06.07,26,08,0,00,,,,
12010,09/12/2024 01.11.07,26,04,0,00,,,,
12011,09/12/2024 01.16.07,26,04,0,00,,,,
12012,09/12/2024 01.21.07,26,08,0,00,,,,
12013,09/12/2024 01.26.07,26,08,0,00,,,,
12014,09/12/2024 01.31.07,26,08,0,00,,,,
12015,09/12/2024 01.36.07,26,12,0,00,,,,
12016,09/12/2024 01.41.07,26,17,0,00,,,,
12017,09/12/2024 01.46.07,26,25,0,00,,,,
12018,09/12/2024 01.51.07,26,25,0,00,,,,
12019,09/12/2024 01.56.07,26,25,0,00,,,,
12020,09/12/2024 02.01.07,26,21,0,00,,,,
12021,09/12/2024 02.06.07,26,34,0,00,,,,
12022,09/12/2024 02.11.07,26,38,0,00,,,,
12023,09/12/2024 02.16.07,26,30,0,00,,,,
12024,09/12/2024 02.21.07,26,17,0,00,,,,
12025,09/12/2024 02.26.07,26,25,0,00,,,,
12026,09/12/2024 02.31.07,26,30,0,00,,,,
12027,09/12/2024 02.36.07,26,30,0,00,,,,
12028,09/12/2024 02.41.07,26,30,0,00,,,,
12029,09/12/2024 02.46.07,26,34,0,00,,,,
12030,09/12/2024 02.51.07,26,34,0,00,,,,
12031,09/12/2024 02.56.07,26,34,0,00,,,,
12032,09/12/2024 03.01.07,26,38,0,00,,,,
12033,09/12/2024 03.06.07,26,38,0,00,,,,
12034,09/12/2024 03.11.07,26,42,0,00,,,,
12035,09/12/2024 03.16.07,26,38,0,00,,,,
12036,09/12/2024 03.21.07,26,34,0,00,,,,
12037,09/12/2024 03.26.07,26,34,0,00,,,,
12038,09/12/2024 03.31.07,26,34,0,00,,,,
12039,09/12/2024 03.36.07,26,34,0,00,,,,
12040,09/12/2024 03.41.07,26,38,0,00,,,,
12041,09/12/2024 03.46.07,26,34,0,00,,,,
12042,09/12/2024 03.51.07,26,25,0,00,,,,
12043,09/12/2024 03.56.07,26,25,0,00,,,,
12044,09/12/2024 04.01.07,26,25,0,00,,,,
12045,09/12/2024 04.06.07,26,25,0,00,,,,
12046,09/12/2024 04.11.07,26,30,0,00,,,,
12047,09/12/2024 04.16.07,26,30,0,00,,,,
12048,09/12/2024 04.21.07,26,34,0,00,,,,
12049,09/12/2024 04.26.07,26,38,0,00,,,,
12050,09/12/2024 04.31.07,26,30,0,00,,,,
12051,09/12/2024 04.36.07,26,34,0,00,,,,
12052,09/12/2024 04.41.07,26,30,0,00,,,,
12053,09/12/2024 04.46.07,26,25,0,00,,,,
12054,09/12/2024 04.51.07,26,25,0,00,,,,
12055,09/12/2024 04.56.07,26,30,0,00,,,,
12056,09/12/2024 05.01.07,26,30,0,00,,,,
12057,09/12/2024 05.06.07,26,34,0,00,,,,
12058,09/12/2024 05.11.07,26,30,0,00,,,,
12059,09/12/2024 05.16.07,26,21,0,00,,,,
12060,09/12/2024 05.21.07,26,25,0,00,,,,
12061,09/12/2024 05.26.07,26,25,0,00,,,,
12062,09/12/2024 05.31.07,26,17,0,00,,,,
12063,09/12/2024 05.36.07,26,12,0,00,,,,
12064,09/12/2024 05.41.07,26,12,0,00,,,,
12065,09/12/2024 05.46.07,26,12,1,66,,,,
12066,09/12/2024 05.51.07,26,17,6,86,,,,
12067,09/12/2024 05.56.07,26,12,12,30,,,,
12068,09/12/2024 06.01.07,26,12,22,33,,,,
12069,09/12/2024 06.06.07,26,12,37,18,,,,
12070,09/12/2024 06.11.07,26,08,47,64,,,,
12071,09/12/2024 06.16.07,26,08,60,60,,,,
12072,09/12/2024 06.21.07,26,04,73,58,,,,
12073,09/12/2024 06.26.07,26,04,100,72,,,,
12074,09/12/2024 06.31.07,26,08,132,20,,,,
12075,09/12/2024 06.36.07,26,04,182,32,,,,
12076,09/12/2024 06.41.07,25,95,295,60,,,,
12077,09/12/2024 06.46.07,25,91,493,12,,,,
12078,09/12/2024 06.51.07,25,91,725,12,,,,
12079,09/12/2024 06.56.07,25,95,1069,12,,,,
12080,09/12/2024 07.01.07,25,91,1916,80,,,,
12081,09/12/2024 07.06.07,25,91,719,36,,,,
12082,09/12/2024 07.11.07,25,91,2257,92,,,,
12083,09/12/2024 07.16.07,26,04,2844,16,,,,
12084,09/12/2024 07.21.07,26,08,3189,76,,,,
12085,09/12/2024 07.26.07,26,12,3598,08,,,,
12086,09/12/2024 07.31.07,26,21,3390,72,,,,
12087,09/12/2024 07.36.07,26,17,3793,92,,,,
12088,09/12/2024 07.41.07,26,25,4442,88,,,,
12089,09/12/2024 07.46.07,26,21,4299,52,,,,
12090,09/12/2024 07.51.07,26,34,4490,24,,,,
12091,09/12/2024 07.56.07,26,38,5079,04,,,,
12092,09/12/2024 08.01.07,26,47,5388,80,,,,
12093,09/12/2024 08.06.07,26,60,5765,12,,,,
12094,09/12/2024 08.11.07,26,68,6069,76,,,,
12095,09/12/2024 08.16.07,26,72,6446,08,,,,
12096,09/12/2024 08.21.07,26,85,6579,20,,,,
12097,09/12/2024 08.26.07,26,98,6369,28,,,,
12098,09/12/2024 08.31.07,26,90,1982,08,,,,
12099,09/12/2024 08.36.07,27,28,6914,56,,,,
12100,09/12/2024 08.41.07,27,58,7214,08,,,,
12101,09/12/2024 08.46.07,27,54,3224,32,,,,
12102,09/12/2024 08.51.07,27,75,2986,24,,,,
12103,09/12/2024 08.56.07,28,14,5560,32,,,,
12104,09/12/2024 09.01.07,28,27,2181,76,,,,
12105,09/12/2024 09.06.07,29,47,6996,48,,,,
12106,09/12/2024 09.11.07,29,73,7720,96,,,,
12107,09/12/2024 09.16.07,28,65,2001,92,,,,
12108,09/12/2024 09.21.07,28,05,2143,36,,,,
12109,09/12/2024 09.26.07,27,93,1938,56,,,,
12110,09/12/2024 09.31.07,27,97,1863,68,,,,
12111,09/12/2024 09.36.07,28,10,1927,04,,,,
12112,09/12/2024 09.41.07,28,27,2570,88,,,,
12113,09/12/2024 09.46.07,31,31,14028,80,,,,
12114,09/12/2024 09.51.07,31,74,11811,84,,,,
12115,09/12/2024 09.56.07,32,60,11545,60,,,,
12116,09/12/2024 10.01.07,33,03,12180,48,,,,
12117,09/12/2024 10.06.07,34,19,13271,04,,,,
12118,09/12/2024 10.11.07,32,56,3191,04,,,,
12119,09/12/2024 10.16.07,31,44,2344,96,,,,
12120,09/12/2024 10.21.07,33,25,13184,00,,,,
12121,09/12/2024 10.26.07,33,37,7687,68,,,,
12122,09/12/2024 10.31.07,32,09,2586,24,,,,
12123,09/12/2024 10.36.07,32,77,8373,76,,,,
12124,09/12/2024 10.41.07,33,76,5450,24,,,,
12125,09/12/2024 10.46.07,35,60,10608,64,,,,
12126,09/12/2024 10.51.07,36,89,10357,76,,,,
12127,09/12/2024 10.56.07,37,92,9930,24,,,,
12128,09/12/2024 11.01.07,38,01,9518,08,,,,
12129,09/12/2024 11.06.07,38,56,9305,60,,,,
12130,09/12/2024 11.11.07,38,69,8998,40,,,,
12131,09/12/2024 11.16.07,38,82,8727,04,,,,
12132,09/12/2024 11.21.07,38,86,8552,96,,,,
12133,09/12/2024 11.26.07,38,86,8652,80,,,,
12134,09/12/2024 11.31.07,38,95,8760,32,,,,
12135,09/12/2024 11.36.07,39,08,8312,32,,,,
12136,09/12/2024 11.41.07,38,69,7846,40,,,,
12137,09/12/2024 11.46.07,38,78,7313,92,,,,
12138,09/12/2024 11.51.07,38,78,7080,96,,,,
12139,09/12/2024 11.56.07,38,35,6858,24,,,,
12140,09/12/2024 12.01.07,38,09,6855,68,,,,
12141,09/12/2024 12.06.07,37,79,6632,96,,,,
12142,09/12/2024 12.11.07,37,96,6663,68,,,,
12143,09/12/2024 12.16.07,37,75,6415,36,,,,
12144,09/12/2024 12.21.07,37,79,6789,12,,,,
12145,09/12/2024 12.26.07,37,36,6538,24,,,,
12146,09/12/2024 12.31.07,36,63,6103,04,,,,
12147,09/12/2024 12.36.07,36,33,4796,16,,,,
12148,09/12/2024 12.41.07,35,60,2641,92,,,,
12149,09/12/2024 12.46.07,34,92,3637,76,,,,
12150,09/12/2024 12.51.07,34,10,1174,08,,,,
12151,09/12/2024 12.56.07,33,59,2028,16,,,,
12152,09/12/2024 13.01.07,34,02,3252,48,,,,
12153,09/12/2024 13.06.07,34,15,2306,56,,,,
12154,09/12/2024 13.11.07,34,06,2116,48,,,,
12155,09/12/2024 13.16.07,34,23,2326,40,,,,
12156,09/12/2024 13.21.07,34,27,2128,64,,,,
12157,09/12/2024 13.26.07,34,45,2135,04,,,,
12158,09/12/2024 13.31.07,34,45,1800,32,,,,
12159,09/12/2024 13.36.07,34,32,1637,12,,,,
12160,09/12/2024 13.41.07,34,45,1564,16,,,,
12161,09/12/2024 13.46.07,34,36,1463,68,,,,
12162,09/12/2024 13.51.07,33,89,1434,24,,,,
12163,09/12/2024 13.56.07,34,10,1670,40,,,,
12164,09/12/2024 14.01.07,34,10,1692,16,,,,
12165,09/12/2024 14.06.07,34,40,1822,08,,,,
12166,09/12/2024 14.11.07,34,27,1074,88,,,,
12167,09/12/2024 14.16.07,33,76,1469,44,,,,
12168,09/12/2024 14.21.07,33,76,1328,00,,,,
12169,09/12/2024 14.26.07,33,16,1303,68,,,,
12170,09/12/2024 14.31.07,32,94,1574,40,,,,
12171,09/12/2024 14.36.07,32,52,1179,84,,,,
12172,09/12/2024 14.41.07,32,17,1342,08,,,,
12173,09/12/2024 14.46.07,31,92,1226,56,,,,
12174,09/12/2024 14.51.07,31,66,1029,12,,,,
12175,09/12/2024 14.56.07,31,40,965,12,,,,
12176,09/12/2024 15.01.07,31,01,876,80,,,,
12177,09/12/2024 15.06.07,30,89,764,16,,,,
12178,09/12/2024 15.11.07,30,80,736,64,,,,
12179,09/12/2024 15.16.07,30,67,748,48,,,,
12180,09/12/2024 15.21.07,30,46,749,12,,,,
12181,09/12/2024 15.26.07,30,41,755,84,,,,
12182,09/12/2024 15.31.07,30,37,722,24,,,,
12183,09/12/2024 15.36.07,30,11,736,32,,,,
12184,09/12/2024 15.41.07,29,98,940,16,,,,
12185,09/12/2024 15.46.07,30,11,786,56,,,,
12186,09/12/2024 15.51.07,29,90,847,68,,,,
12187,09/12/2024 15.56.07,29,77,866,88,,,,
12188,09/12/2024 16.01.07,29,51,680,00,,,,
12189,09/12/2024 16.06.07,29,38,778,24,,,,
12190,09/12/2024 16.11.07,29,38,932,80,,,,
12191,09/12/2024 16.16.07,29,43,791,68,,,,
12192,09/12/2024 16.21.07,29,30,693,44,,,,
12193,09/12/2024 16.26.07,29,38,596,64,,,,
12194,09/12/2024 16.31.07,29,34,609,12,,,,
12195,09/12/2024 16.36.07,29,26,520,00,,,,
12196,09/12/2024 16.41.07,29,17,476,16,,,,
12197,09/12/2024 16.46.07,29,04,401,28,,,,
12198,09/12/2024 16.51.07,28,74,385,28,,,,
12199,09/12/2024 16.56.07,28,57,426,40,,,,
12200,09/12/2024 17.01.07,28,44,443,20,,,,
12201,09/12/2024 17.06.07,28,35,450,08,,,,
12202,09/12/2024 17.11.07,28,35,336,16,,,,
12203,09/12/2024 17.16.07,28,23,265,52,,,,
12204,09/12/2024 17.21.07,27,97,240,48,,,,
12205,09/12/2024 17.26.07,27,97,201,76,,,,
12206,09/12/2024 17.31.07,27,75,172,64,,,,
12207,09/12/2024 17.36.07,27,71,147,60,,,,
12208,09/12/2024 17.41.07,27,63,109,72,,,,
12209,09/12/2024 17.46.07,27,54,85,32,,,,
12210,09/12/2024 17.51.07,27,50,62,56,,,,
12211,09/12/2024 17.56.07,27,50,36,17,,,,
12212,09/12/2024 18.01.07,27,45,18,82,,,,
12213,09/12/2024 18.06.07,27,37,8,55,,,,
12214,09/12/2024 18.11.07,27,32,3,53,,,,
12215,09/12/2024 18.16.07,27,20,0,62,,,,
12216,09/12/2024 18.21.07,27,15,0,00,,,,
12217,09/12/2024 18.26.07,27,02,0,00,,,,
12218,09/12/2024 18.31.07,26,85,0,00,,,,
12219,09/12/2024 18.36.07,26,94,0,00,,,,
12220,09/12/2024 18.41.07,26,90,0,00,,,,
12221,09/12/2024 18.46.07,26,81,0,00,,,,
12222,09/12/2024 18.51.07,26,77,0,00,,,,
12223,09/12/2024 18.56.07,26,85,0,00,,,,
12224,09/12/2024 19.01.07,26,81,0,00,,,,
12225,09/12/2024 19.06.07,26,60,0,00,,,,
12226,09/12/2024 19.11.07,26,64,0,00,,,,
12227,09/12/2024 19.16.07,26,38,0,00,,,,
12228,09/12/2024 19.21.07,26,34,0,00,,,,
12229,09/12/2024 19.26.07,26,34,0,00,,,,
12230,09/12/2024 19.31.07,26,64,0,00,,,,
12231,09/12/2024 19.36.07,27,11,0,00,,,,
12232,09/12/2024 19.41.07,27,88,0,00,,,,
12233,09/12/2024 19.46.07,28,01,0,00,,,,
12234,09/12/2024 19.51.07,28,27,0,00,,,,
12235,09/12/2024 19.56.07,28,48,0,00,,,,
12236,09/12/2024 20.01.07,28,57,0,00,,,,
12237,09/12/2024 20.06.07,28,53,0,00,,,,
12238,09/12/2024 20.11.07,28,48,0,00,,,,
12239,09/12/2024 20.16.07,28,57,0,00,,,,
12240,09/12/2024 20.21.07,28,57,0,00,,,,
12241,09/12/2024 20.26.07,28,57,0,00,,,,
12242,09/12/2024 20.31.07,28,57,0,00,,,,
12243,09/12/2024 20.36.07,28,57,0,00,,,,
12244,09/12/2024 20.41.07,28,57,0,00,,,,
12245,09/12/2024 20.46.07,28,53,0,00,,,,
12246,09/12/2024 20.51.07,28,53,0,00,,,,
12247,09/12/2024 20.56.07,28,44,0,00,,,,
12248,09/12/2024 21.01.07,28,44,0,00,,,,
12249,09/12/2024 21.06.07,28,40,0,00,,,,
12250,09/12/2024 21.11.07,28,31,0,00,,,,
12251,09/12/2024 21.16.07,28,23,0,00,,,,
12252,09/12/2024 21.21.07,28,23,0,00,,,,
12253,09/12/2024 21.26.07,28,23,0,00,,,,
12254,09/12/2024 21.31.07,28,05,0,00,,,,
12255,09/12/2024 21.36.07,28,10,0,00,,,,
12256,09/12/2024 21.41.07,28,01,0,00,,,,
12257,09/12/2024 21.46.07,27,88,0,00,,,,
12258,09/12/2024 21.51.07,27,88,0,00,,,,
12259,09/12/2024 21.56.07,27,80,0,00,,,,
12260,09/12/2024 22.01.07,27,71,0,00,,,,
12261,09/12/2024 22.06.07,27,71,0,00,,,,
12262,09/12/2024 22.11.07,27,71,0,00,,,,
12263,09/12/2024 22.16.07,27,63,0,00,,,,
12264,09/12/2024 22.21.07,27,63,0,00,,,,
12265,09/12/2024 22.26.07,27,54,0,00,,,,
12266,09/12/2024 22.31.07,27,58,0,00,,,,
12267,09/12/2024 22.36.07,27,50,0,00,,,,
12268,09/12/2024 22.41.07,27,45,0,00,,,,
12269,09/12/2024 22.46.07,27,50,0,00,,,,
12270,09/12/2024 22.51.07,27,67,0,00,,,,
12271,09/12/2024 22.56.07,27,75,0,00,,,,
12272,09/12/2024 23.01.07,27,71,0,00,,,,
12273,09/12/2024 23.06.07,27,63,0,00,,,,
12274,09/12/2024 23.11.07,27,54,0,00,,,,
12275,09/12/2024 23.16.07,27,50,0,00,,,,
12276,09/12/2024 23.21.07,27,41,0,00,,,,
12277,09/12/2024 23.26.07,27,45,0,00,,,,
12278,09/12/2024 23.31.07,27,37,0,00,,,,
12279,09/12/2024 23.36.07,27,37,0,00,,,,
12280,09/12/2024 23.41.07,27,28,0,00,,,,
12281,09/12/2024 23.46.07,27,11,0,00,,,,
12282,09/12/2024 23.51.07,26,98,0,00,,,,
12283,09/12/2024 23.56.07,27,02,0,00,,,,
12284,09/13/2024 00.01.07,27,07,0,00,,,,
12285,09/13/2024 00.06.07,26,98,0,00,,,,
12286,09/13/2024 00.11.07,26,94,0,00,,,,
12287,09/13/2024 00.16.07,27,07,0,00,,,,
12288,09/13/2024 00.21.07,26,98,0,00,,,,
12289,09/13/2024 00.26.07,26,98,0,00,,,,
12290,09/13/2024 00.31.07,27,02,0,00,,,,
12291,09/13/2024 00.36.07,26,98,0,00,,,,
12292,09/13/2024 00.41.07,26,94,0,00,,,,
12293,09/13/2024 00.46.07,26,94,0,00,,,,
12294,09/13/2024 00.51.07,26,85,0,00,,,,
12295,09/13/2024 00.56.07,26,77,0,00,,,,
12296,09/13/2024 01.01.07,26,77,0,00,,,,
12297,09/13/2024 01.06.07,26,77,0,00,,,,
12298,09/13/2024 01.11.07,26,68,0,00,,,,
12299,09/13/2024 01.16.07,26,64,0,00,,,,
12300,09/13/2024 01.21.07,26,60,0,00,,,,
12301,09/13/2024 01.26.07,26,51,0,00,,,,
12302,09/13/2024 01.31.07,26,68,0,00,,,,
12303,09/13/2024 01.36.07,26,60,0,00,,,,
12304,09/13/2024 01.41.07,26,55,0,00,,,,
12305,09/13/2024 01.46.07,26,60,0,00,,,,
12306,09/13/2024 01.51.07,26,64,0,00,,,,
12307,09/13/2024 01.56.07,26,68,0,00,,,,
12308,09/13/2024 02.01.07,26,68,0,00,,,,
12309,09/13/2024 02.06.07,26,60,0,00,,,,
12310,09/13/2024 02.11.07,26,51,0,00,,,,
12311,09/13/2024 02.16.07,26,47,0,00,,,,
12312,09/13/2024 02.21.07,26,47,0,00,,,,
12313,09/13/2024 02.26.07,26,42,0,00,,,,
12314,09/13/2024 02.31.07,26,38,0,00,,,,
12315,09/13/2024 02.36.07,26,38,0,00,,,,
12316,09/13/2024 02.41.07,26,30,0,00,,,,
12317,09/13/2024 02.46.07,26,34,0,00,,,,
12318,09/13/2024 02.51.07,26,34,0,00,,,,
12319,09/13/2024 02.56.07,26,34,0,00,,,,
12320,09/13/2024 03.01.07,26,42,0,00,,,,
12321,09/13/2024 03.06.07,26,42,0,00,,,,
12322,09/13/2024 03.11.07,26,38,0,00,,,,
12323,09/13/2024 03.16.07,26,42,0,00,,,,
12324,09/13/2024 03.21.07,26,42,0,00,,,,
12325,09/13/2024 03.26.07,26,42,0,00,,,,
12326,09/13/2024 03.31.07,26,47,0,00,,,,
12327,09/13/2024 03.36.07,26,47,0,00,,,,
12328,09/13/2024 03.41.07,26,51,0,00,,,,
12329,09/13/2024 03.46.07,26,47,0,00,,,,
12330,09/13/2024 03.51.07,26,47,0,00,,,,
12331,09/13/2024 03.56.07,26,42,0,00,,,,
12332,09/13/2024 04.01.07,26,42,0,00,,,,
12333,09/13/2024 04.06.07,26,42,0,00,,,,
12334,09/13/2024 04.11.07,26,47,0,00,,,,
12335,09/13/2024 04.16.07,26,38,0,00,,,,
12336,09/13/2024 04.21.07,26,34,0,00,,,,
12337,09/13/2024 04.26.07,26,42,0,00,,,,
12338,09/13/2024 04.31.07,26,38,0,00,,,,
12339,09/13/2024 04.36.07,26,42,0,00,,,,
12340,09/13/2024 04.41.07,26,34,0,00,,,,
12341,09/13/2024 04.46.07,26,34,0,00,,,,
12342,09/13/2024 04.51.07,26,38,0,00,,,,
12343,09/13/2024 04.56.07,26,34,0,00,,,,
12344,09/13/2024 05.01.07,26,38,0,00,,,,
12345,09/13/2024 05.06.07,26,42,0,00,,,,
12346,09/13/2024 05.11.07,26,38,0,00,,,,
12347,09/13/2024 05.16.07,26,38,0,00,,,,
12348,09/13/2024 05.21.07,26,42,0,00,,,,
12349,09/13/2024 05.26.07,26,38,0,00,,,,
12350,09/13/2024 05.31.07,26,38,0,00,,,,
12351,09/13/2024 05.36.07,26,38,0,00,,,,
12352,09/13/2024 05.41.07,26,38,0,00,,,,
12353,09/13/2024 05.46.07,26,34,1,45,,,,
12354,09/13/2024 05.51.07,26,30,5,40,,,,
12355,09/13/2024 05.56.07,26,34,12,09,,,,
12356,09/13/2024 06.01.07,26,42,25,48,,,,
12357,09/13/2024 06.06.07,26,42,49,34,,,,
12358,09/13/2024 06.11.07,26,42,71,08,,,,
12359,09/13/2024 06.16.07,26,34,81,96,,,,
12360,09/13/2024 06.21.07,26,38,102,84,,,,
12361,09/13/2024 06.26.07,26,30,134,80,,,,
12362,09/13/2024 06.31.07,26,38,159,04,,,,
12363,09/13/2024 06.36.07,26,34,156,52,,,,
12364,09/13/2024 06.41.07,26,34,191,44,,,,
12365,09/13/2024 06.46.07,26,34,230,88,,,,
12366,09/13/2024 06.51.07,26,34,419,36,,,,
12367,09/13/2024 06.56.07,26,42,826,24,,,,
12368,09/13/2024 07.01.07,26,47,1329,28,,,,
12369,09/13/2024 07.06.07,26,42,1219,84,,,,
12370,09/13/2024 07.11.07,26,47,1320,32,,,,
12371,09/13/2024 07.16.07,26,51,2058,24,,,,
12372,09/13/2024 07.21.07,26,51,1278,72,,,,
12373,09/13/2024 07.26.07,26,55,2836,48,,,,
12374,09/13/2024 07.31.07,26,60,1966,72,,,,
12375,09/13/2024 07.36.07,26,64,3111,68,,,,
12376,09/13/2024 07.41.07,26,68,2564,48,,,,
12377,09/13/2024 07.46.07,26,60,1584,64,,,,
12378,09/13/2024 07.51.07,26,55,614,40,,,,
12379,09/13/2024 07.56.07,26,55,1597,44,,,,
12380,09/13/2024 08.01.07,26,68,3544,32,,,,
12381,09/13/2024 08.06.07,26,72,3557,12,,,,
12382,09/13/2024 08.11.07,26,77,4812,80,,,,
12383,09/13/2024 08.16.07,26,77,4413,44,,,,
12384,09/13/2024 08.21.07,26,72,3667,20,,,,
12385,09/13/2024 08.26.07,26,77,3897,60,,,,
12386,09/13/2024 08.31.07,26,64,1331,20,,,,
12387,09/13/2024 08.36.07,26,64,1453,44,,,,
12388,09/13/2024 08.41.07,26,85,4742,40,,,,
12389,09/13/2024 08.46.07,26,81,1074,24,,,,
12390,09/13/2024 08.51.07,26,94,3288,32,,,,
12391,09/13/2024 08.56.07,26,94,1117,44,,,,
12392,09/13/2024 09.01.07,27,15,4106,24,,,,
12393,09/13/2024 09.06.07,27,15,2299,52,,,,
12394,09/13/2024 09.11.07,27,20,3607,04,,,,
12395,09/13/2024 09.16.07,27,24,932,80,,,,
12396,09/13/2024 09.21.07,27,32,876,16,,,,
12397,09/13/2024 09.26.07,27,50,734,08,,,,
12398,09/13/2024 09.31.07,27,71,741,76,,,,
12399,09/13/2024 09.36.07,28,05,1036,80,,,,
12400,09/13/2024 09.41.07,28,57,2401,28,,,,
12401,09/13/2024 09.46.07,31,53,16076,80,,,,
12402,09/13/2024 09.51.07,30,97,6796,80,,,,
12403,09/13/2024 09.56.07,30,67,11688,96,,,,
12404,09/13/2024 10.01.07,31,96,15733,76,,,,
12405,09/13/2024 10.06.07,32,00,11258,88,,,,
12406,09/13/2024 10.11.07,30,20,3417,60,,,,
12407,09/13/2024 10.16.07,29,77,4243,20,,,,
12408,09/13/2024 10.21.07,31,96,13573,12,,,,
12409,09/13/2024 10.26.07,30,84,1613,44,,,,
12410,09/13/2024 10.31.07,29,90,1687,04,,,,
12411,09/13/2024 10.36.07,30,41,3381,76,,,,
12412,09/13/2024 10.41.07,30,76,2218,24,,,,
12413,09/13/2024 10.46.07,32,64,10536,96,,,,
12414,09/13/2024 10.51.07,33,59,9917,44,,,,
12415,09/13/2024 10.56.07,34,02,9118,72,,,,
12416,09/13/2024 11.01.07,34,06,8399,36,,,,
12417,09/13/2024 11.06.07,34,70,7953,92,,,,
12418,09/13/2024 11.11.07,35,18,7866,88,,,,
12419,09/13/2024 11.16.07,35,73,7795,20,,,,
12420,09/13/2024 11.21.07,36,03,7680,00,,,,
12421,09/13/2024 11.26.07,36,21,7595,52,,,,
12422,09/13/2024 11.31.07,36,59,7600,64,,,,
12423,09/13/2024 11.36.07,36,81,7155,20,,,,
12424,09/13/2024 11.41.07,36,85,6653,44,,,,
12425,09/13/2024 11.46.07,36,81,6279,68,,,,
12426,09/13/2024 11.51.07,36,93,5959,68,,,,
12427,09/13/2024 11.56.07,36,81,5949,44,,,,
12428,09/13/2024 12.01.07,36,76,5844,48,,,,
12429,09/13/2024 12.06.07,36,89,5757,44,,,,
12430,09/13/2024 12.11.07,36,55,5701,12,,,,
12431,09/13/2024 12.16.07,36,46,5655,04,,,,
12432,09/13/2024 12.21.07,36,16,5655,04,,,,
12433,09/13/2024 12.26.07,36,12,5504,00,,,,
12434,09/13/2024 12.31.07,35,73,4792,32,,,,
12435,09/13/2024 12.36.07,34,92,2098,56,,,,
12436,09/13/2024 12.41.07,34,27,3006,72,,,,
12437,09/13/2024 12.46.07,33,93,2901,76,,,,
12438,09/13/2024 12.51.07,33,67,2080,00,,,,
12439,09/13/2024 12.56.07,33,46,2753,28,,,,
12440,09/13/2024 13.01.07,33,93,1965,44,,,,
12441,09/13/2024 13.06.07,33,85,1114,24,,,,
12442,09/13/2024 13.11.07,33,50,1065,92,,,,
12443,09/13/2024 13.16.07,33,59,1699,84,,,,
12444,09/13/2024 13.21.07,33,63,1365,12,,,,
12445,09/13/2024 13.26.07,33,67,1406,08,,,,
12446,09/13/2024 13.31.07,33,63,1224,64,,,,
12447,09/13/2024 13.36.07,33,37,1140,80,,,,
12448,09/13/2024 13.41.07,33,42,1208,96,,,,
12449,09/13/2024 13.46.07,33,63,1124,80,,,,
12450,09/13/2024 13.51.07,33,76,1171,52,,,,
12451,09/13/2024 13.56.07,33,59,1223,04,,,,
12452,09/13/2024 14.01.07,34,02,1268,16,,,,
12453,09/13/2024 14.06.07,34,02,1315,84,,,,
12454,09/13/2024 14.11.07,33,85,1050,88,,,,
12455,09/13/2024 14.16.07,33,50,1199,04,,,,
12456,09/13/2024 14.21.07,33,59,1243,84,,,,
12457,09/13/2024 14.26.07,33,12,953,92,,,,
12458,09/13/2024 14.31.07,32,60,974,72,,,,
12459,09/13/2024 14.36.07,32,26,955,20,,,,
12460,09/13/2024 14.41.07,32,00,932,80,,,,
12461,09/13/2024 14.46.07,31,70,948,48,,,,
12462,09/13/2024 14.51.07,31,53,977,92,,,,
12463,09/13/2024 14.56.07,31,36,966,40,,,,
12464,09/13/2024 15.01.07,31,19,907,84,,,,
12465,09/13/2024 15.06.07,30,93,841,92,,,,
12466,09/13/2024 15.11.07,30,76,792,32,,,,
12467,09/13/2024 15.16.07,30,50,760,32,,,,
12468,09/13/2024 15.21.07,30,41,772,48,,,,
12469,09/13/2024 15.26.07,30,28,765,76,,,,
12470,09/13/2024 15.31.07,30,28,718,08,,,,
