#,Date-Time (Indonesia Standard Time),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Up,Button Down,Host Connected,End of File
7454,03/24/2024 09:12:49,43.93,29685.76,,,,
7455,03/24/2024 09:17:49,43.76,29050.88,,,,
7456,03/24/2024 09:22:49,44.01,28764.16,,,,
7457,03/24/2024 09:27:49,43.41,28006.40,,,,
7458,03/24/2024 09:32:49,44.06,27463.68,,,,
7459,03/24/2024 09:37:49,44.06,27156.48,,,,
7460,03/24/2024 09:42:49,43.54,26470.40,,,,
7461,03/24/2024 09:47:49,41.91,25200.64,,,,
7462,03/24/2024 09:52:49,40.88,22855.68,,,,
7463,03/24/2024 09:57:49,39.98,11883.52,,,,
7464,03/24/2024 10:02:49,39.08,8711.68,,,,
7465,03/24/2024 10:07:49,38.78,7459.84,,,,
7466,03/24/2024 10:12:49,38.86,7764.48,,,,
7467,03/24/2024 10:17:49,38.05,7618.56,,,,
7468,03/24/2024 10:22:49,37.45,7073.28,,,,
7469,03/24/2024 10:27:49,37.06,6533.12,,,,
7470,03/24/2024 10:32:49,36.76,6013.44,,,,
7471,03/24/2024 10:37:49,36.42,6072.32,,,,
7472,03/24/2024 10:42:49,36.03,5102.08,,,,
7473,03/24/2024 10:47:49,35.65,4948.48,,,,
7474,03/24/2024 10:52:49,35.56,4542.72,,,,
7475,03/24/2024 10:57:49,35.48,3509.76,,,,
7476,03/24/2024 11:02:49,35.26,3092.48,,,,
7477,03/24/2024 11:07:49,35.09,2492.16,,,,
7478,03/24/2024 11:12:49,34.96,2079.36,,,,
7479,03/24/2024 11:17:49,34.92,1996.80,,,,
7480,03/24/2024 11:22:49,34.83,1970.56,,,,
7481,03/24/2024 11:27:49,34.79,1949.44,,,,
7482,03/24/2024 11:32:49,34.70,1911.04,,,,
7483,03/24/2024 11:37:49,34.66,1864.96,,,,
7484,03/24/2024 11:42:49,34.57,1819.52,,,,
7485,03/24/2024 11:47:49,34.53,1806.72,,,,
7486,03/24/2024 11:52:49,34.62,1899.52,,,,
7487,03/24/2024 11:57:49,34.49,1860.48,,,,
7488,03/24/2024 12:02:49,34.45,1792.64,,,,
7489,03/24/2024 12:07:49,34.45,1683.20,,,,
7490,03/24/2024 12:12:49,34.45,1690.24,,,,
7491,03/24/2024 12:17:49,34.40,1785.60,,,,
7492,03/24/2024 12:22:49,34.36,1682.56,,,,
7493,03/24/2024 12:27:49,34.45,1679.36,,,,
7494,03/24/2024 12:32:49,34.49,1664.64,,,,
7495,03/24/2024 12:37:49,34.49,1676.80,,,,
7496,03/24/2024 12:42:49,34.62,1721.60,,,,
7497,03/24/2024 12:47:49,34.66,1696.00,,,,
7498,03/24/2024 12:52:49,34.79,1653.76,,,,
7499,03/24/2024 12:57:49,34.83,1061.76,,,,
7500,03/24/2024 13:02:49,35.00,1594.88,,,,
7501,03/24/2024 13:07:49,35.09,1680.00,,,,
7502,03/24/2024 13:12:49,35.13,1697.28,,,,
7503,03/24/2024 13:17:49,35.22,1671.04,,,,
7504,03/24/2024 13:22:49,35.43,1758.08,,,,
7505,03/24/2024 13:27:49,35.48,1534.08,,,,
7506,03/24/2024 13:32:49,35.60,1569.28,,,,
7507,03/24/2024 13:37:49,35.73,1348.48,,,,
7508,03/24/2024 13:42:49,35.95,1445.76,,,,
7509,03/24/2024 13:47:49,35.99,1335.68,,,,
7510,03/24/2024 13:52:49,36.08,1246.72,,,,
7511,03/24/2024 13:57:49,36.12,1119.36,,,,
7512,03/24/2024 14:02:49,36.21,1070.72,,,,
7513,03/24/2024 14:07:49,36.55,1055.04,,,,
7514,03/24/2024 14:12:49,36.89,1010.88,,,,
7515,03/24/2024 14:17:49,37.06,1036.16,,,,
7516,03/24/2024 14:22:49,36.98,1024.00,,,,
7517,03/24/2024 14:27:49,36.72,1016.64,,,,
7518,03/24/2024 14:32:49,36.72,940.80,,,,
7519,03/24/2024 14:37:49,36.63,1116.80,,,,
7520,03/24/2024 14:42:49,36.42,1015.68,,,,
7521,03/24/2024 14:47:49,36.21,1020.80,,,,
7522,03/24/2024 14:52:49,36.08,1279.68,,,,
7523,03/24/2024 14:57:49,35.90,1290.56,,,,
7524,03/24/2024 15:02:49,35.78,1228.80,,,,
7525,03/24/2024 15:07:49,35.73,1005.76,,,,
7526,03/24/2024 15:12:49,35.69,1191.04,,,,
7527,03/24/2024 15:17:49,35.65,1043.84,,,,
7528,03/24/2024 15:22:49,35.56,1041.92,,,,
7529,03/24/2024 15:27:49,35.56,1217.92,,,,
7530,03/24/2024 15:32:49,35.60,1302.72,,,,
7531,03/24/2024 15:37:49,35.60,1335.68,,,,
7532,03/24/2024 15:42:49,35.65,1394.56,,,,
7533,03/24/2024 15:47:49,35.60,1319.04,,,,
7534,03/24/2024 15:52:49,35.48,1317.76,,,,
7535,03/24/2024 15:57:49,35.43,1233.60,,,,
7536,03/24/2024 16:02:49,35.30,1272.32,,,,
7537,03/24/2024 16:07:49,35.26,1229.44,,,,
7538,03/24/2024 16:12:49,35.22,1148.16,,,,
7539,03/24/2024 16:17:49,35.18,1104.64,,,,
7540,03/24/2024 16:22:49,35.05,1025.60,,,,
7541,03/24/2024 16:27:49,34.96,957.44,,,,
7542,03/24/2024 16:32:49,34.88,896.32,,,,
7543,03/24/2024 16:37:49,34.83,815.04,,,,
7544,03/24/2024 16:42:49,34.75,747.84,,,,
7545,03/24/2024 16:47:49,34.70,677.76,,,,
7546,03/24/2024 16:52:49,34.62,618.88,,,,
7547,03/24/2024 16:57:49,34.57,554.40,,,,
7548,03/24/2024 17:02:49,34.45,507.04,,,,
7549,03/24/2024 17:07:49,34.27,455.04,,,,
7550,03/24/2024 17:12:49,34.27,413.60,,,,
7551,03/24/2024 17:17:49,34.23,386.40,,,,
7552,03/24/2024 17:22:49,34.23,354.88,,,,
7553,03/24/2024 17:27:49,34.19,330.24,,,,
7554,03/24/2024 17:32:49,34.10,295.28,,,,
7555,03/24/2024 17:37:49,34.02,245.68,,,,
7556,03/24/2024 17:42:49,33.93,201.92,,,,
7557,03/24/2024 17:47:49,33.85,159.68,,,,
7558,03/24/2024 17:52:49,33.80,124.08,,,,
7559,03/24/2024 17:57:49,33.76,87.60,,,,
7560,03/24/2024 18:02:49,33.72,53.30,,,,
7561,03/24/2024 18:07:49,33.72,25.96,,,,
7562,03/24/2024 18:12:49,33.80,11.31,,,,
7563,03/24/2024 18:17:49,33.80,4.52,,,,
7564,03/24/2024 18:22:49,33.80,1.02,,,,
7565,03/24/2024 18:27:49,33.85,0.00,,,,
7566,03/24/2024 18:32:49,33.89,0.00,,,,
7567,03/24/2024 18:37:49,33.89,0.00,,,,
7568,03/24/2024 18:42:49,33.85,0.00,,,,
7569,03/24/2024 18:47:49,33.80,0.00,,,,
7570,03/24/2024 18:52:49,33.72,0.00,,,,
7571,03/24/2024 18:57:49,33.67,0.00,,,,
7572,03/24/2024 19:02:49,33.72,0.00,,,,
7573,03/24/2024 19:07:49,33.72,0.00,,,,
7574,03/24/2024 19:12:49,33.63,0.00,,,,
7575,03/24/2024 19:17:49,33.55,0.00,,,,
7576,03/24/2024 19:22:49,33.33,0.00,,,,
7577,03/24/2024 19:27:49,33.20,0.00,,,,
7578,03/24/2024 19:32:49,33.03,0.00,,,,
7579,03/24/2024 19:37:49,32.77,0.00,,,,
7580,03/24/2024 19:42:49,32.56,0.00,,,,
7581,03/24/2024 19:47:49,32.43,0.00,,,,
7582,03/24/2024 19:52:49,32.34,0.00,,,,
7583,03/24/2024 19:57:49,32.43,0.00,,,,
7584,03/24/2024 20:02:49,32.56,0.00,,,,
7585,03/24/2024 20:07:49,32.69,0.20,,,,
7586,03/24/2024 20:12:49,32.86,0.00,,,,
7587,03/24/2024 20:17:49,33.07,0.00,,,,
7588,03/24/2024 20:22:49,33.16,0.00,,,,
7589,03/24/2024 20:27:49,32.90,0.00,,,,
7590,03/24/2024 20:32:49,32.69,0.00,,,,
7591,03/24/2024 20:37:49,32.47,0.00,,,,
7592,03/24/2024 20:42:49,32.09,0.00,,,,
7593,03/24/2024 20:47:49,31.66,0.00,,,,
7594,03/24/2024 20:52:49,31.57,0.00,,,,
7595,03/24/2024 20:57:49,31.44,0.00,,,,
7596,03/24/2024 21:02:49,31.44,0.00,,,,
7597,03/24/2024 21:07:49,31.44,0.00,,,,
7598,03/24/2024 21:12:49,31.49,0.00,,,,
7599,03/24/2024 21:17:49,31.61,0.00,,,,
7600,03/24/2024 21:22:49,31.74,0.00,,,,
7601,03/24/2024 21:27:49,31.83,0.00,,,,
7602,03/24/2024 21:32:49,32.09,0.00,,,,
7603,03/24/2024 21:37:49,32.34,0.00,,,,
7604,03/24/2024 21:42:49,32.52,0.00,,,,
7605,03/24/2024 21:47:49,32.69,0.00,,,,
7606,03/24/2024 21:52:49,32.64,0.00,,,,
7607,03/24/2024 21:57:49,32.77,0.00,,,,
7608,03/24/2024 22:02:49,32.82,0.00,,,,
7609,03/24/2024 22:07:49,32.73,0.00,,,,
7610,03/24/2024 22:12:49,32.64,0.00,,,,
7611,03/24/2024 22:17:49,32.64,0.00,,,,
7612,03/24/2024 22:22:49,32.60,0.00,,,,
7613,03/24/2024 22:27:49,32.56,0.00,,,,
7614,03/24/2024 22:32:49,32.56,0.00,,,,
7615,03/24/2024 22:37:49,32.56,0.00,,,,
7616,03/24/2024 22:42:49,32.52,0.00,,,,
7617,03/24/2024 22:47:49,32.52,0.00,,,,
7618,03/24/2024 22:52:49,32.47,0.00,,,,
7619,03/24/2024 22:57:49,32.34,0.00,,,,
7620,03/24/2024 23:02:49,32.26,0.20,,,,
7621,03/24/2024 23:07:49,32.17,0.00,,,,
7622,03/24/2024 23:12:49,32.04,0.00,,,,
7623,03/24/2024 23:17:49,32.00,0.00,,,,
7624,03/24/2024 23:22:49,31.96,0.00,,,,
7625,03/24/2024 23:27:49,31.96,0.00,,,,
7626,03/24/2024 23:32:49,32.00,0.00,,,,
7627,03/24/2024 23:37:49,32.00,0.00,,,,
7628,03/24/2024 23:42:49,32.04,0.00,,,,
7629,03/24/2024 23:47:49,31.96,0.00,,,,
7630,03/24/2024 23:52:49,31.92,0.00,,,,
7631,03/24/2024 23:57:49,31.92,0.00,,,,
7632,03/25/2024 00:02:49,31.96,0.00,,,,
7633,03/25/2024 00:07:49,31.96,0.00,,,,
7634,03/25/2024 00:12:49,32.00,0.00,,,,
7635,03/25/2024 00:17:49,31.96,0.00,,,,
7636,03/25/2024 00:22:49,31.96,0.00,,,,
7637,03/25/2024 00:27:49,31.96,0.00,,,,
7638,03/25/2024 00:32:49,31.96,0.00,,,,
7639,03/25/2024 00:37:49,31.92,0.00,,,,
7640,03/25/2024 00:42:49,31.87,0.00,,,,
7641,03/25/2024 00:47:49,31.83,0.00,,,,
7642,03/25/2024 00:52:49,31.66,0.00,,,,
7643,03/25/2024 00:57:49,31.61,0.00,,,,
7644,03/25/2024 01:02:49,31.53,0.00,,,,
7645,03/25/2024 01:07:49,31.53,0.00,,,,
7646,03/25/2024 01:12:49,31.49,0.00,,,,
7647,03/25/2024 01:17:49,31.40,0.00,,,,
7648,03/25/2024 01:22:49,31.31,0.00,,,,
7649,03/25/2024 01:27:49,31.27,0.00,,,,
7650,03/25/2024 01:32:49,31.27,0.00,,,,
7651,03/25/2024 01:37:49,31.31,0.00,,,,
7652,03/25/2024 01:42:49,31.36,0.00,,,,
7653,03/25/2024 01:47:49,31.23,0.00,,,,
7654,03/25/2024 01:52:49,31.10,0.00,,,,
7655,03/25/2024 01:57:49,31.06,0.00,,,,
7656,03/25/2024 02:02:49,31.06,0.00,,,,
7657,03/25/2024 02:07:49,31.06,0.00,,,,
7658,03/25/2024 02:12:49,30.97,0.00,,,,
7659,03/25/2024 02:17:49,30.97,0.00,,,,
7660,03/25/2024 02:22:49,30.93,0.00,,,,
7661,03/25/2024 02:27:49,30.89,0.00,,,,
7662,03/25/2024 02:32:49,30.80,0.00,,,,
7663,03/25/2024 02:37:49,30.71,0.00,,,,
7664,03/25/2024 02:42:49,30.63,0.00,,,,
7665,03/25/2024 02:47:49,30.59,0.00,,,,
7666,03/25/2024 02:52:49,30.63,0.00,,,,
7667,03/25/2024 02:57:49,30.59,0.00,,,,
7668,03/25/2024 03:02:49,30.59,0.00,,,,
7669,03/25/2024 03:07:49,30.59,0.00,,,,
7670,03/25/2024 03:12:49,30.50,0.00,,,,
7671,03/25/2024 03:17:49,30.37,0.00,,,,
7672,03/25/2024 03:22:49,30.28,0.00,,,,
7673,03/25/2024 03:27:49,30.16,0.00,,,,
7674,03/25/2024 03:32:49,29.94,0.00,,,,
7675,03/25/2024 03:37:49,29.77,0.00,,,,
7676,03/25/2024 03:42:49,29.64,0.00,,,,
7677,03/25/2024 03:47:49,29.38,0.00,,,,
7678,03/25/2024 03:52:49,29.04,0.00,,,,
7679,03/25/2024 03:57:49,28.83,0.00,,,,
7680,03/25/2024 04:02:49,28.57,0.00,,,,
7681,03/25/2024 04:07:49,28.40,0.00,,,,
7682,03/25/2024 04:12:49,28.23,0.00,,,,
7683,03/25/2024 04:17:49,28.31,0.00,,,,
7684,03/25/2024 04:22:49,28.31,0.00,,,,
7685,03/25/2024 04:27:49,28.53,0.00,,,,
7686,03/25/2024 04:32:49,28.31,0.00,,,,
7687,03/25/2024 04:37:49,28.18,0.00,,,,
7688,03/25/2024 04:42:49,28.14,0.00,,,,
7689,03/25/2024 04:47:49,28.10,0.00,,,,
7690,03/25/2024 04:52:49,28.14,0.00,,,,
7691,03/25/2024 04:57:49,28.01,0.00,,,,
7692,03/25/2024 05:02:49,28.01,0.00,,,,
7693,03/25/2024 05:07:49,28.05,0.00,,,,
7694,03/25/2024 05:12:49,28.10,0.00,,,,
7695,03/25/2024 05:17:49,27.97,0.00,,,,
7696,03/25/2024 05:22:49,28.10,0.00,,,,
7697,03/25/2024 05:27:49,28.23,0.00,,,,
7698,03/25/2024 05:32:49,28.31,0.00,,,,
7699,03/25/2024 05:37:49,28.40,0.20,,,,
7700,03/25/2024 05:42:49,28.57,1.43,,,,
7701,03/25/2024 05:47:49,28.78,3.29,,,,
7702,03/25/2024 05:52:49,28.83,11.13,,,,
7703,03/25/2024 05:57:49,28.95,36.81,,,,
7704,03/25/2024 06:02:49,29.04,89.32,,,,
7705,03/25/2024 06:07:49,29.08,169.60,,,,
7706,03/25/2024 06:12:49,29.08,331.20,,,,
7707,03/25/2024 06:17:49,29.30,656.32,,,,
7708,03/25/2024 06:22:49,29.34,986.24,,,,
7709,03/25/2024 06:27:49,29.30,2019.84,,,,
7710,03/25/2024 06:32:49,29.56,6487.04,,,,
7711,03/25/2024 06:37:49,30.07,11264.00,,,,
7712,03/25/2024 06:42:49,30.41,16640.00,,,,
7713,03/25/2024 06:47:49,30.37,19527.68,,,,
7714,03/25/2024 06:52:49,31.19,23511.04,,,,
7715,03/25/2024 06:57:49,31.36,21166.08,,,,
7716,03/25/2024 07:02:49,31.57,29235.20,,,,
7717,03/25/2024 07:07:49,32.34,31354.88,,,,
7718,03/25/2024 07:12:49,32.30,31160.32,,,,
7719,03/25/2024 07:17:49,32.94,25886.72,,,,
7720,03/25/2024 07:22:49,32.39,22097.92,,,,
7721,03/25/2024 07:27:49,32.52,14842.88,,,,
7722,03/25/2024 07:32:49,31.83,16471.04,,,,
7723,03/25/2024 07:37:49,33.37,43048.96,,,,
7724,03/25/2024 07:42:49,34.32,38512.64,,,,
7725,03/25/2024 07:47:49,35.09,45056.00,,,,
7726,03/25/2024 07:52:49,35.39,42106.88,,,,
7727,03/25/2024 07:57:49,35.56,45670.40,,,,
7728,03/25/2024 08:02:49,36.29,46428.16,,,,
7729,03/25/2024 08:07:49,36.81,52121.60,,,,
7730,03/25/2024 08:12:49,37.36,54681.60,,,,
7731,03/25/2024 08:17:49,37.92,53022.72,,,,
7732,03/25/2024 08:22:49,38.56,56422.40,,,,
7733,03/25/2024 08:27:49,37.84,44154.88,,,,
7734,03/25/2024 08:32:49,37.23,50708.48,,,,
7735,03/25/2024 08:37:49,37.92,51834.88,,,,
7736,03/25/2024 08:42:49,38.26,50216.96,,,,
7737,03/25/2024 08:47:49,38.78,53329.92,,,,
7738,03/25/2024 08:52:49,39.17,54210.56,,,,
7739,03/25/2024 08:57:49,39.68,54824.96,,,,
7740,03/25/2024 09:02:49,40.02,53882.88,,,,
7741,03/25/2024 09:07:49,40.24,53657.60,,,,
7742,03/25/2024 09:12:49,40.62,53084.16,,,,
7743,03/25/2024 09:17:49,40.92,51773.44,,,,
7744,03/25/2024 09:22:49,41.27,50892.80,,,,
7745,03/25/2024 09:27:49,41.78,49930.24,,,,
7746,03/25/2024 09:32:49,42.30,47677.44,,,,
7747,03/25/2024 09:37:49,41.78,48640.00,,,,
7748,03/25/2024 09:42:49,41.78,37324.80,,,,
7749,03/25/2024 09:47:49,40.84,21186.56,,,,
7750,03/25/2024 09:52:49,40.07,17832.96,,,,
7751,03/25/2024 09:57:49,39.85,16609.28,,,,
7752,03/25/2024 10:02:49,38.86,17315.84,,,,
7753,03/25/2024 10:07:49,38.14,17233.92,,,,
7754,03/25/2024 10:12:49,38.05,17397.76,,,,
7755,03/25/2024 10:17:49,37.79,16384.00,,,,
7756,03/25/2024 10:22:49,38.05,15447.04,,,,
7757,03/25/2024 10:27:49,38.09,16619.52,,,,
7758,03/25/2024 10:32:49,37.32,16783.36,,,,
7759,03/25/2024 10:37:49,37.36,15692.80,,,,
7760,03/25/2024 10:42:49,36.68,5271.04,,,,
7761,03/25/2024 10:47:49,37.15,8074.24,,,,
7762,03/25/2024 10:52:49,37.58,14336.00,,,,
7763,03/25/2024 10:57:49,37.62,9408.00,,,,
7764,03/25/2024 11:02:49,37.32,2405.12,,,,
7765,03/25/2024 11:07:49,37.28,1440.64,,,,
7766,03/25/2024 11:12:49,36.89,1060.80,,,,
7767,03/25/2024 11:17:49,36.25,1130.88,,,,
7768,03/25/2024 11:22:49,35.73,1336.32,,,,
7769,03/25/2024 11:27:49,35.26,1416.32,,,,
7770,03/25/2024 11:32:49,34.70,1980.16,,,,
7771,03/25/2024 11:37:49,34.27,2218.88,,,,
7772,03/25/2024 11:42:49,34.06,3304.96,,,,
7773,03/25/2024 11:47:49,33.89,3536.64,,,,
7774,03/25/2024 11:52:49,33.72,2289.92,,,,
7775,03/25/2024 11:57:49,33.55,1661.44,,,,
7776,03/25/2024 12:02:49,33.46,1944.32,,,,
7777,03/25/2024 12:07:49,33.42,2296.32,,,,
7778,03/25/2024 12:12:49,33.46,3431.68,,,,
7779,03/25/2024 12:17:49,33.55,4326.40,,,,
7780,03/25/2024 12:22:49,33.59,4540.16,,,,
7781,03/25/2024 12:27:49,33.72,5099.52,,,,
7782,03/25/2024 12:32:49,34.02,7198.72,,,,
7783,03/25/2024 12:37:49,34.45,7697.92,,,,
7784,03/25/2024 12:42:49,34.49,6282.24,,,,
7785,03/25/2024 12:47:49,34.45,5606.40,,,,
7786,03/25/2024 12:52:49,34.45,5427.20,,,,
7787,03/25/2024 12:57:49,34.45,6517.76,,,,
7788,03/25/2024 13:02:49,34.40,6039.04,,,,
7789,03/25/2024 13:07:49,34.40,6548.48,,,,
7790,03/25/2024 13:12:49,34.36,6200.32,,,,
7791,03/25/2024 13:17:49,34.36,5688.32,,,,
7792,03/25/2024 13:22:49,34.32,4510.72,,,,
7793,03/25/2024 13:27:49,34.23,4533.76,,,,
7794,03/25/2024 13:32:49,34.23,4385.28,,,,
7795,03/25/2024 13:37:49,34.19,4075.52,,,,
7796,03/25/2024 13:42:49,34.23,4494.08,,,,
7797,03/25/2024 13:47:49,34.36,5278.72,,,,
7798,03/25/2024 13:52:49,34.45,5698.56,,,,
7799,03/25/2024 13:57:49,34.45,5652.48,,,,
7800,03/25/2024 14:02:49,34.36,3786.24,,,,
7801,03/25/2024 14:07:49,34.32,3415.04,,,,
7802,03/25/2024 14:12:49,34.32,3470.08,,,,
7803,03/25/2024 14:17:49,34.49,3068.16,,,,
7804,03/25/2024 14:22:49,34.36,2933.76,,,,
7805,03/25/2024 14:27:49,34.40,2458.88,,,,
7806,03/25/2024 14:32:49,34.27,2094.08,,,,
7807,03/25/2024 14:37:49,34.15,1756.16,,,,
7808,03/25/2024 14:42:49,34.06,2064.64,,,,
7809,03/25/2024 14:47:49,34.10,2846.72,,,,
7810,03/25/2024 14:52:49,34.19,3681.28,,,,
7811,03/25/2024 14:57:49,34.27,4152.32,,,,
7812,03/25/2024 15:02:49,34.32,4257.28,,,,
7813,03/25/2024 15:07:49,34.36,4326.40,,,,
7814,03/25/2024 15:12:49,34.40,3960.32,,,,
7815,03/25/2024 15:17:49,34.32,2833.92,,,,
7816,03/25/2024 15:22:49,34.27,2615.68,,,,
7817,03/25/2024 15:27:49,34.15,2863.36,,,,
7818,03/25/2024 15:32:49,33.85,2648.32,,,,
7819,03/25/2024 15:37:49,33.80,2807.04,,,,
7820,03/25/2024 15:42:49,33.85,2920.96,,,,
7821,03/25/2024 15:47:49,33.93,3022.08,,,,
7822,03/25/2024 15:52:49,33.93,2711.04,,,,
7823,03/25/2024 15:57:49,33.89,2559.36,,,,
7824,03/25/2024 16:02:49,33.85,2311.04,,,,
7825,03/25/2024 16:07:49,33.76,1987.20,,,,
7826,03/25/2024 16:12:49,33.67,1847.04,,,,
7827,03/25/2024 16:17:49,33.59,1589.12,,,,
7828,03/25/2024 16:22:49,33.46,1300.48,,,,
7829,03/25/2024 16:27:49,33.42,1322.24,,,,
7830,03/25/2024 16:32:49,33.33,1335.68,,,,
7831,03/25/2024 16:37:49,33.29,1263.36,,,,
7832,03/25/2024 16:42:49,33.25,1158.72,,,,
7833,03/25/2024 16:47:49,33.20,1091.52,,,,
7834,03/25/2024 16:52:49,33.12,1067.52,,,,
7835,03/25/2024 16:57:49,33.16,1079.04,,,,
7836,03/25/2024 17:02:49,33.07,923.52,,,,
7837,03/25/2024 17:07:49,33.07,885.76,,,,
7838,03/25/2024 17:12:49,32.99,740.16,,,,
7839,03/25/2024 17:17:49,32.94,641.12,,,,
7840,03/25/2024 17:22:49,32.90,569.12,,,,
7841,03/25/2024 17:27:49,32.82,513.60,,,,
7842,03/25/2024 17:32:49,32.82,424.96,,,,
7843,03/25/2024 17:37:49,32.82,352.96,,,,
7844,03/25/2024 17:42:49,32.77,276.96,,,,
7845,03/25/2024 17:47:49,32.77,213.44,,,,
7846,03/25/2024 17:52:49,32.69,172.88,,,,
7847,03/25/2024 17:57:49,32.73,124.00,,,,
7848,03/25/2024 18:02:49,32.69,73.10,,,,
7849,03/25/2024 18:07:49,32.60,33.41,,,,
7850,03/25/2024 18:12:49,32.60,12.95,,,,
7851,03/25/2024 18:17:49,32.56,5.14,,,,
7852,03/25/2024 18:22:49,32.47,1.43,,,,
7853,03/25/2024 18:27:49,32.52,0.20,,,,
7854,03/25/2024 18:32:49,32.47,0.00,,,,
7855,03/25/2024 18:37:49,32.43,0.00,,,,
7856,03/25/2024 18:42:49,32.43,0.00,,,,
7857,03/25/2024 18:47:49,32.34,0.00,,,,
7858,03/25/2024 18:52:49,32.26,0.00,,,,
7859,03/25/2024 18:57:49,32.22,0.00,,,,
7860,03/25/2024 19:02:49,32.22,0.00,,,,
7861,03/25/2024 19:07:49,32.17,0.00,,,,
7862,03/25/2024 19:12:49,32.09,0.00,,,,
7863,03/25/2024 19:17:49,32.00,0.00,,,,
7864,03/25/2024 19:22:49,31.92,0.00,,,,
7865,03/25/2024 19:27:49,31.83,0.00,,,,
7866,03/25/2024 19:32:49,31.74,0.00,,,,
7867,03/25/2024 19:37:49,31.66,0.00,,,,
7868,03/25/2024 19:42:49,31.66,0.00,,,,
7869,03/25/2024 19:47:49,31.57,0.00,,,,
7870,03/25/2024 19:52:49,31.57,0.00,,,,
7871,03/25/2024 19:57:49,31.40,0.00,,,,
7872,03/25/2024 20:02:49,31.31,0.00,,,,
7873,03/25/2024 20:07:49,31.27,0.00,,,,
7874,03/25/2024 20:12:49,31.19,0.20,,,,
7875,03/25/2024 20:17:49,31.10,0.00,,,,
7876,03/25/2024 20:22:49,31.06,0.00,,,,
7877,03/25/2024 20:27:49,30.97,0.00,,,,
7878,03/25/2024 20:32:49,30.93,0.00,,,,
7879,03/25/2024 20:37:49,30.89,0.00,,,,
7880,03/25/2024 20:42:49,30.84,0.00,,,,
7881,03/25/2024 20:47:49,30.71,0.00,,,,
7882,03/25/2024 20:52:49,30.71,0.00,,,,
7883,03/25/2024 20:57:49,30.67,0.00,,,,
7884,03/25/2024 21:02:49,30.63,0.00,,,,
7885,03/25/2024 21:07:49,30.50,0.00,,,,
7886,03/25/2024 21:12:49,30.37,0.00,,,,
7887,03/25/2024 21:17:49,30.33,0.00,,,,
7888,03/25/2024 21:22:49,30.33,0.00,,,,
7889,03/25/2024 21:27:49,30.28,0.00,,,,
7890,03/25/2024 21:32:49,30.33,0.00,,,,
7891,03/25/2024 21:37:49,30.28,0.00,,,,
7892,03/25/2024 21:42:49,30.24,0.00,,,,
7893,03/25/2024 21:47:49,30.24,0.00,,,,
7894,03/25/2024 21:52:49,30.24,0.00,,,,
7895,03/25/2024 21:57:49,30.24,0.00,,,,
7896,03/25/2024 22:02:49,30.28,0.00,,,,
7897,03/25/2024 22:07:49,30.41,0.00,,,,
7898,03/25/2024 22:12:49,30.41,0.00,,,,
7899,03/25/2024 22:17:49,30.50,0.00,,,,
7900,03/25/2024 22:22:49,30.54,0.00,,,,
7901,03/25/2024 22:27:49,30.59,0.00,,,,
7902,03/25/2024 22:32:49,30.67,0.00,,,,
7903,03/25/2024 22:37:49,30.80,0.00,,,,
7904,03/25/2024 22:42:49,30.71,0.00,,,,
7905,03/25/2024 22:47:49,30.63,0.00,,,,
7906,03/25/2024 22:52:49,30.54,0.00,,,,
7907,03/25/2024 22:57:49,30.41,0.00,,,,
7908,03/25/2024 23:02:49,30.46,0.00,,,,
7909,03/25/2024 23:07:49,30.41,0.00,,,,
7910,03/25/2024 23:12:49,30.41,0.00,,,,
7911,03/25/2024 23:17:49,30.41,0.00,,,,
7912,03/25/2024 23:22:49,30.46,0.00,,,,
7913,03/25/2024 23:27:49,30.50,0.00,,,,
7914,03/25/2024 23:32:49,30.54,0.00,,,,
7915,03/25/2024 23:37:49,30.63,0.00,,,,
7916,03/25/2024 23:42:49,30.71,0.00,,,,
7917,03/25/2024 23:47:49,30.80,0.00,,,,
7918,03/25/2024 23:52:49,30.71,0.00,,,,
7919,03/25/2024 23:57:49,30.59,0.00,,,,
7920,03/26/2024 00:02:49,30.50,0.00,,,,
7921,03/26/2024 00:07:49,30.41,0.00,,,,
7922,03/26/2024 00:12:49,30.37,0.00,,,,
7923,03/26/2024 00:17:49,30.46,0.00,,,,
7924,03/26/2024 00:22:49,30.50,0.00,,,,
7925,03/26/2024 00:27:49,30.54,0.00,,,,
7926,03/26/2024 00:32:49,30.59,0.00,,,,
7927,03/26/2024 00:37:49,30.63,0.00,,,,
7928,03/26/2024 00:42:49,30.63,0.00,,,,
7929,03/26/2024 00:47:49,30.67,0.00,,,,
7930,03/26/2024 00:52:49,30.71,0.00,,,,
7931,03/26/2024 00:57:49,30.67,0.00,,,,
7932,03/26/2024 01:02:49,30.67,0.00,,,,
7933,03/26/2024 01:07:49,30.63,0.00,,,,
7934,03/26/2024 01:12:49,30.67,0.00,,,,
7935,03/26/2024 01:17:49,30.67,0.00,,,,
7936,03/26/2024 01:22:49,30.54,0.00,,,,
7937,03/26/2024 01:27:49,30.50,0.00,,,,
7938,03/26/2024 01:32:49,30.50,0.00,,,,
7939,03/26/2024 01:37:49,30.41,0.00,,,,
7940,03/26/2024 01:42:49,30.37,0.00,,,,
7941,03/26/2024 01:47:49,30.28,0.00,,,,
7942,03/26/2024 01:52:49,30.11,0.00,,,,
